variant,instance,well,variable,group,status,n_finite_baseline,baseline_distinct,centre,scale
unchecked,WELL-00006_20170207220207,WELL-00006,P-MON-CKP,normal,kept,180,180,2496925.0,3678.3306
unchecked,WELL-00006_20170207220207,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170207220207,WELL-00006,P-TPT,normal,kept,180,121,18244767.5,8087.583
unchecked,WELL-00006_20170207220207,WELL-00006,T-TPT,normal,kept,180,116,118.6833,0.0253
unchecked,WELL-00006_20170208030124,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,7,18333660.0,0.0
unchecked,WELL-00006_20170208030124,WELL-00006,P-JUS-CKGL,normal,kept,180,132,-496350.125,185.5103
unchecked,WELL-00006_20170208030124,WELL-00006,P-MON-CKP,normal,kept,180,180,2503993.75,1107.5022
unchecked,WELL-00006_20170208030124,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170208030124,WELL-00006,P-TPT,normal,kept,180,141,18242672.5,9188.4135
unchecked,WELL-00006_20170208030124,WELL-00006,T-TPT,normal,kept,180,124,118.7077,0.0236
unchecked,WELL-00006_20170208080053,WELL-00006,P-ANULAR,normal,kept,180,95,18330287.5,5000.0685
unchecked,WELL-00006_20170208080053,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-496225.0,0.0
unchecked,WELL-00006_20170208080053,WELL-00006,P-MON-CKP,normal,kept,180,180,2505642.75,2315.0799
unchecked,WELL-00006_20170208080053,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170208080053,WELL-00006,P-TPT,normal,kept,180,152,18233910.0,13788.18
unchecked,WELL-00006_20170208080053,WELL-00006,T-TPT,normal,kept,180,106,118.7192,0.017
unchecked,WELL-00006_20170208130146,WELL-00006,P-ANULAR,normal,kept,180,78,18314672.5,1427.0025
unchecked,WELL-00006_20170208130146,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-496225.0,0.0
unchecked,WELL-00006_20170208130146,WELL-00006,P-MON-CKP,normal,kept,180,180,2495203.0,2314.7092
unchecked,WELL-00006_20170208130146,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170208130146,WELL-00006,P-TPT,normal,kept,180,111,18230545.0,7746.585
unchecked,WELL-00006_20170208130146,WELL-00006,T-TPT,normal,kept,180,109,118.7751,0.0158
unchecked,WELL-00006_20170208180207,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170208180207,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-496225.0,0.0
unchecked,WELL-00006_20170208180207,WELL-00006,P-MON-CKP,normal,kept,180,180,2486810.0,1588.9765
unchecked,WELL-00006_20170208180207,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170208180207,WELL-00006,P-TPT,normal,kept with a zero scale,180,28,18233910.0,0.0
unchecked,WELL-00006_20170208180207,WELL-00006,T-TPT,normal,kept,180,129,118.7858,0.0256
unchecked,WELL-00006_20170208230114,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170208230114,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-496494.15,201.4853
unchecked,WELL-00006_20170208230114,WELL-00006,P-MON-CKP,normal,kept,180,180,2480059.5,845.082
unchecked,WELL-00006_20170208230114,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170208230114,WELL-00006,P-TPT,normal,kept with a zero scale,180,56,18233910.0,0.0
unchecked,WELL-00006_20170208230114,WELL-00006,T-TPT,normal,kept,180,119,118.8066,0.0234
unchecked,WELL-00006_20170209040042,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170209040042,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497398.55,201.4853
unchecked,WELL-00006_20170209040042,WELL-00006,P-MON-CKP,normal,kept,180,180,2476655.5,758.3499
unchecked,WELL-00006_20170209040042,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170209040042,WELL-00006,P-TPT,normal,kept,180,85,18233910.0,1141.602
unchecked,WELL-00006_20170209040042,WELL-00006,T-TPT,normal,kept,180,90,118.7468,0.0099
unchecked,WELL-00006_20170209090207,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170209090207,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170209090207,WELL-00006,P-MON-CKP,normal,kept,180,180,2476967.5,585.9977
unchecked,WELL-00006_20170209090207,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170209090207,WELL-00006,P-TPT,normal,kept with a zero scale,180,39,18233910.0,0.0
unchecked,WELL-00006_20170209090207,WELL-00006,T-TPT,normal,kept with a zero scale,180,67,118.7468,0.0
unchecked,WELL-00006_20170209140146,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170209140146,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170209140146,WELL-00006,P-MON-CKP,normal,kept,180,180,2484693.0,2013.3708
unchecked,WELL-00006_20170209140146,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170209140146,WELL-00006,P-TPT,normal,kept with a zero scale,180,1,18233910.0,0.0
unchecked,WELL-00006_20170209140146,WELL-00006,T-TPT,normal,kept,180,136,118.8072,0.0154
unchecked,WELL-00006_20170209190114,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170209190114,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170209190114,WELL-00006,P-MON-CKP,normal,kept,180,179,2489612.0,2449.9965
unchecked,WELL-00006_20170209190114,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170209190114,WELL-00006,P-TPT,normal,kept with a zero scale,180,17,18233910.0,0.0
unchecked,WELL-00006_20170209190114,WELL-00006,T-TPT,normal,kept,180,83,118.8249,0.0014
unchecked,WELL-00006_20170210000135,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,1,18313710.0,0.0
unchecked,WELL-00006_20170210000135,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170210000135,WELL-00006,P-MON-CKP,normal,kept,180,180,2477396.5,1810.9959
unchecked,WELL-00006_20170210000135,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170210000135,WELL-00006,P-TPT,normal,kept with a zero scale,180,48,18233910.0,0.0
unchecked,WELL-00006_20170210000135,WELL-00006,T-TPT,normal,kept with a zero scale,180,50,118.8249,0.0
unchecked,WELL-00006_20170221230000,WELL-00006,P-ANULAR,normal,kept,180,161,10986400.0,28892.1675
unchecked,WELL-00006_20170221230000,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497380.425,201.0776
unchecked,WELL-00006_20170221230000,WELL-00006,P-MON-CKP,normal,kept,180,180,2473030.25,2315.0799
unchecked,WELL-00006_20170221230000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170221230000,WELL-00006,P-TPT,normal,kept,180,114,18120520.0,9355.206
unchecked,WELL-00006_20170221230000,WELL-00006,T-TPT,normal,kept,180,26,118.7197,0.0178
unchecked,WELL-00006_20170222040000,WELL-00006,P-ANULAR,normal,kept,180,156,11019520.0,31546.0215
unchecked,WELL-00006_20170222040000,WELL-00006,P-JUS-CKGL,normal,kept,180,174,-496476.2,201.1147
unchecked,WELL-00006_20170222040000,WELL-00006,P-MON-CKP,normal,kept,180,180,2466337.0,983.7051
unchecked,WELL-00006_20170222040000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170222040000,WELL-00006,P-TPT,normal,kept,180,136,18124295.0,7831.8345
unchecked,WELL-00006_20170222040000,WELL-00006,T-TPT,normal,kept,180,99,118.7783,0.0111
unchecked,WELL-00006_20170222090000,WELL-00006,P-ANULAR,normal,kept,180,165,11049892.5,37291.0965
unchecked,WELL-00006_20170222090000,WELL-00006,P-JUS-CKGL,normal,kept,180,163,-496441.975,201.9301
unchecked,WELL-00006_20170222090000,WELL-00006,P-MON-CKP,normal,kept,180,180,2470862.5,1006.6854
unchecked,WELL-00006_20170222090000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170222090000,WELL-00006,P-TPT,normal,kept,180,122,18121580.0,8843.709
unchecked,WELL-00006_20170222090000,WELL-00006,T-TPT,normal,kept,180,88,118.8188,0.0091
unchecked,WELL-00006_20170222140000,WELL-00006,P-ANULAR,normal,kept,180,163,11044832.5,40293.3615
unchecked,WELL-00006_20170222140000,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497349.975,201.9301
unchecked,WELL-00006_20170222140000,WELL-00006,P-MON-CKP,normal,kept,180,179,2479958.25,881.4057
unchecked,WELL-00006_20170222140000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170222140000,WELL-00006,P-TPT,normal,kept,180,94,18115502.5,2298.03
unchecked,WELL-00006_20170222140000,WELL-00006,T-TPT,normal,kept with a zero scale,180,6,118.8249,0.0
unchecked,WELL-00006_20170222190000,WELL-00006,P-ANULAR,normal,kept,180,155,11056135.0,41294.1165
unchecked,WELL-00006_20170222190000,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497083.65,202.5602
unchecked,WELL-00006_20170222190000,WELL-00006,P-MON-CKP,normal,kept,180,180,2475588.25,1206.4657
unchecked,WELL-00006_20170222190000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170222190000,WELL-00006,P-TPT,normal,kept,180,151,18110542.5,11063.9025
unchecked,WELL-00006_20170222190000,WELL-00006,T-TPT,normal,kept with a zero scale,180,3,118.8249,0.0
unchecked,WELL-00006_20170223000000,WELL-00006,P-ANULAR,normal,kept,180,159,11077832.5,40122.8625
unchecked,WELL-00006_20170223000000,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-496361.5,101.2616
unchecked,WELL-00006_20170223000000,WELL-00006,P-MON-CKP,normal,kept,180,180,2480802.0,2832.5073
unchecked,WELL-00006_20170223000000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170223000000,WELL-00006,P-TPT,normal,kept with a zero scale,180,56,18094260.0,0.0
unchecked,WELL-00006_20170223000000,WELL-00006,T-TPT,normal,kept,180,118,118.8556,0.0128
unchecked,WELL-00006_20170223050000,WELL-00006,P-ANULAR,normal,kept,180,148,11075872.5,50460.291
unchecked,WELL-00006_20170223050000,WELL-00006,P-JUS-CKGL,normal,kept,180,180,-497186.9,202.3008
unchecked,WELL-00006_20170223050000,WELL-00006,P-MON-CKP,normal,kept,180,180,2465202.5,4725.7875
unchecked,WELL-00006_20170223050000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170223050000,WELL-00006,P-TPT,normal,kept with a zero scale,180,60,18094260.0,0.0
unchecked,WELL-00006_20170223050000,WELL-00006,T-TPT,normal,kept,180,90,118.864,0.0036
unchecked,WELL-00006_20170223100000,WELL-00006,P-ANULAR,normal,kept,180,168,11064282.5,59215.044
unchecked,WELL-00006_20170223100000,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170223100000,WELL-00006,P-MON-CKP,normal,kept,180,180,2456714.5,5213.5629
unchecked,WELL-00006_20170223100000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170223100000,WELL-00006,P-TPT,normal,kept,180,94,18078292.5,5904.4545
unchecked,WELL-00006_20170223100000,WELL-00006,T-TPT,normal,kept with a zero scale,180,14,118.864,0.0
unchecked,WELL-00006_20170223150000,WELL-00006,P-ANULAR,normal,kept,180,162,11089135.0,36449.721
unchecked,WELL-00006_20170223150000,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170223150000,WELL-00006,P-MON-CKP,normal,kept,180,179,2477190.5,765.0216
unchecked,WELL-00006_20170223150000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170223150000,WELL-00006,P-TPT,normal,kept with a zero scale,180,58,18074310.0,0.0
unchecked,WELL-00006_20170223150000,WELL-00006,T-TPT,normal,kept with a zero scale,180,19,118.864,0.0
unchecked,WELL-00006_20170223200000,WELL-00006,P-ANULAR,normal,kept,180,163,11089052.5,36479.373
unchecked,WELL-00006_20170223200000,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170223200000,WELL-00006,P-MON-CKP,normal,kept,180,180,2473823.25,905.8686
unchecked,WELL-00006_20170223200000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170223200000,WELL-00006,P-TPT,normal,kept with a zero scale,180,1,18074310.0,0.0
unchecked,WELL-00006_20170223200000,WELL-00006,T-TPT,normal,kept with a zero scale,180,28,118.864,0.0
unchecked,WELL-00006_20170224010000,WELL-00006,P-ANULAR,normal,kept,180,159,11096282.5,38406.753
unchecked,WELL-00006_20170224010000,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170224010000,WELL-00006,P-MON-CKP,normal,kept,180,180,2467341.0,2012.6295
unchecked,WELL-00006_20170224010000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170224010000,WELL-00006,P-TPT,normal,kept with a zero scale,180,10,18074310.0,0.0
unchecked,WELL-00006_20170224010000,WELL-00006,T-TPT,normal,kept,180,124,118.8796,0.0231
unchecked,WELL-00006_20170224060000,WELL-00006,P-ANULAR,normal,kept,180,161,11091715.0,46850.16
unchecked,WELL-00006_20170224060000,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170224060000,WELL-00006,P-MON-CKP,normal,kept,180,180,2458289.5,1693.8705
unchecked,WELL-00006_20170224060000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170224060000,WELL-00006,P-TPT,normal,kept with a zero scale,180,57,18074310.0,0.0
unchecked,WELL-00006_20170224060000,WELL-00006,T-TPT,normal,kept,180,120,118.8876,0.0239
unchecked,WELL-00006_20170224110025,WELL-00006,P-ANULAR,normal,kept,180,168,11096285.0,52254.237
unchecked,WELL-00006_20170224110025,WELL-00006,P-JUS-CKGL,normal,kept with a zero scale,180,1,-497671.7,0.0
unchecked,WELL-00006_20170224110025,WELL-00006,P-MON-CKP,normal,kept,180,180,2455648.0,402.5259
unchecked,WELL-00006_20170224110025,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170224110025,WELL-00006,P-TPT,normal,kept,180,100,18070220.0,6063.834
unchecked,WELL-00006_20170224110025,WELL-00006,T-TPT,normal,kept,180,94,118.8722,0.0122
unchecked,WELL-00006_20170224160000,WELL-00006,P-ANULAR,normal,kept,180,155,11092960.0,42028.0035
unchecked,WELL-00006_20170224160000,WELL-00006,P-JUS-CKGL,normal,kept,180,121,-497307.125,540.5189
unchecked,WELL-00006_20170224160000,WELL-00006,P-MON-CKP,normal,kept,180,180,2457867.25,2715.0113
unchecked,WELL-00006_20170224160000,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,0.0,0.0
unchecked,WELL-00006_20170224160000,WELL-00006,P-TPT,normal,kept,180,132,18065535.0,8391.516
unchecked,WELL-00006_20170224160000,WELL-00006,T-TPT,normal,kept with a zero scale,180,9,118.864,0.0
unchecked,WELL-00006_20170505200021,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,11,18473310.0,0.0
unchecked,WELL-00006_20170505200021,WELL-00006,P-JUS-CKGL,normal,kept,180,180,7703403.5,90423.0327
unchecked,WELL-00006_20170505200021,WELL-00006,P-MON-CKP,normal,kept,180,180,2490320.0,954.4237
unchecked,WELL-00006_20170505200021,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170505200021,WELL-00006,P-TPT,normal,kept,180,113,18124002.5,7687.281
unchecked,WELL-00006_20170505200021,WELL-00006,T-TPT,normal,kept,180,76,118.239,0.0111
unchecked,WELL-00006_20170506010103,WELL-00006,P-ANULAR,normal,kept,180,63,18533150.0,29592.696
unchecked,WELL-00006_20170506010103,WELL-00006,P-JUS-CKGL,normal,kept,180,180,7488203.25,68328.5862
unchecked,WELL-00006_20170506010103,WELL-00006,P-MON-CKP,normal,kept,180,180,2486694.0,804.3105
unchecked,WELL-00006_20170506010103,WELL-00006,P-PDG,normal,kept with a zero scale,180,20,44858050.0,0.0
unchecked,WELL-00006_20170506010103,WELL-00006,P-TPT,normal,kept with a zero scale,180,64,18094260.0,0.0
unchecked,WELL-00006_20170506010103,WELL-00006,T-TPT,normal,kept,180,113,118.3601,0.0325
unchecked,WELL-00006_20170506060114,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,32,18313710.0,0.0
unchecked,WELL-00006_20170506060114,WELL-00006,P-JUS-CKGL,normal,kept,180,180,7033621.0,123543.5754
unchecked,WELL-00006_20170506060114,WELL-00006,P-MON-CKP,normal,kept,180,180,2479951.25,2312.4853
unchecked,WELL-00006_20170506060114,WELL-00006,P-PDG,normal,kept,180,65,28659310.0,21387602.124
unchecked,WELL-00006_20170506060114,WELL-00006,P-TPT,normal,kept,180,122,18083297.5,8869.6545
unchecked,WELL-00006_20170506060114,WELL-00006,T-TPT,normal,kept,180,93,118.4796,0.0093
unchecked,WELL-00006_20170506110042,WELL-00006,P-ANULAR,normal,kept,180,108,18396940.0,18158.1435
unchecked,WELL-00006_20170506110042,WELL-00006,P-JUS-CKGL,normal,kept,180,175,6491948.25,116918.2066
unchecked,WELL-00006_20170506110042,WELL-00006,P-MON-CKP,normal,kept,180,180,2469971.75,1510.7694
unchecked,WELL-00006_20170506110042,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170506110042,WELL-00006,P-TPT,normal,kept with a zero scale,180,22,18074310.0,0.0
unchecked,WELL-00006_20170506110042,WELL-00006,T-TPT,normal,kept,180,121,118.5345,0.0163
unchecked,WELL-00006_20170506160053,WELL-00006,P-ANULAR,normal,kept,180,109,18194010.0,10474.569
unchecked,WELL-00006_20170506160053,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6240775.5,26161.9596
unchecked,WELL-00006_20170506160053,WELL-00006,P-MON-CKP,normal,kept,180,180,2481427.5,3178.6944
unchecked,WELL-00006_20170506160053,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170506160053,WELL-00006,P-TPT,normal,kept,180,115,18064857.5,7390.761
unchecked,WELL-00006_20170506160053,WELL-00006,T-TPT,normal,kept,180,89,118.519,0.0098
unchecked,WELL-00006_20170506210103,WELL-00006,P-ANULAR,normal,kept with a zero scale,180,7,18094260.0,0.0
unchecked,WELL-00006_20170506210103,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6233225.0,24830.5848
unchecked,WELL-00006_20170506210103,WELL-00006,P-MON-CKP,normal,kept,180,180,2480627.0,905.1273
unchecked,WELL-00006_20170506210103,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170506210103,WELL-00006,P-TPT,normal,kept,180,118,18063275.0,8280.321
unchecked,WELL-00006_20170506210103,WELL-00006,T-TPT,normal,kept,180,153,118.5551,0.0264
unchecked,WELL-00006_20170507020249,WELL-00006,P-ANULAR,normal,kept,180,115,17975980.0,32943.372
unchecked,WELL-00006_20170507020249,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6206975.25,15579.1608
unchecked,WELL-00006_20170507020249,WELL-00006,P-MON-CKP,normal,kept,180,180,2483707.5,5759.901
unchecked,WELL-00006_20170507020249,WELL-00006,P-PDG,normal,kept with a zero scale,180,18,44858050.0,0.0
unchecked,WELL-00006_20170507020249,WELL-00006,P-TPT,normal,kept,180,85,18057897.5,5229.8715
unchecked,WELL-00006_20170507020249,WELL-00006,T-TPT,normal,kept,180,97,118.5735,0.0196
unchecked,WELL-00006_20170507070124,WELL-00006,P-ANULAR,normal,kept,180,37,17807025.0,17798.613
unchecked,WELL-00006_20170507070124,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6221779.0,9130.9627
unchecked,WELL-00006_20170507070124,WELL-00006,P-MON-CKP,normal,kept,180,180,2503033.0,2782.8402
unchecked,WELL-00006_20170507070124,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170507070124,WELL-00006,P-TPT,normal,kept,180,96,18057892.5,5222.4585
unchecked,WELL-00006_20170507070124,WELL-00006,T-TPT,normal,kept,180,106,118.5744,0.0165
unchecked,WELL-00006_20170507120135,WELL-00006,P-ANULAR,normal,kept,180,79,17914720.0,34036.7895
unchecked,WELL-00006_20170507120135,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6210998.25,23760.1476
unchecked,WELL-00006_20170507120135,WELL-00006,P-MON-CKP,normal,kept,180,180,2514193.25,12566.8882
unchecked,WELL-00006_20170507120135,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170507120135,WELL-00006,P-TPT,normal,kept,180,128,18062575.0,8754.753
unchecked,WELL-00006_20170507120135,WELL-00006,T-TPT,normal,kept,180,109,118.5739,0.0171
unchecked,WELL-00006_20170507170103,WELL-00006,P-ANULAR,normal,kept,180,76,17874820.0,29577.87
unchecked,WELL-00006_20170507170103,WELL-00006,P-JUS-CKGL,normal,kept,180,180,6217683.5,14990.9392
unchecked,WELL-00006_20170507170103,WELL-00006,P-MON-CKP,normal,kept,180,180,2480709.25,9834.0858
unchecked,WELL-00006_20170507170103,WELL-00006,P-PDG,normal,kept with a zero scale,180,1,44858050.0,0.0
unchecked,WELL-00006_20170507170103,WELL-00006,P-TPT,normal,kept,180,116,18063060.0,7961.562
unchecked,WELL-00006_20170507170103,WELL-00006,T-TPT,normal,kept,180,125,118.573,0.0163
