variant,detector,instance,well,folder_label,group,n_windows,n_stream,n_scored,n_refused,n_inf_windows,threshold,first_fault_position,n_pre,n_pre_fired,detected,delay_windows,refusal
unchecked,spc,WELL-00006_20170208130146,WELL-00006,0,normal,4,1,1,0,0,116.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170208180207,WELL-00006,0,normal,4,1,1,0,0,77.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170208230114,WELL-00006,0,normal,4,1,1,0,0,148.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170209040042,WELL-00006,0,normal,4,1,1,0,0,172.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170209090207,WELL-00006,0,normal,4,1,1,0,0,104.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170209140146,WELL-00006,0,normal,4,1,1,0,0,68.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170209190114,WELL-00006,0,normal,4,1,1,0,0,108.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170210000135,WELL-00006,0,normal,4,1,1,0,0,116.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170221230000,WELL-00006,0,normal,4,1,1,0,0,144.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170222040000,WELL-00006,0,normal,4,1,1,0,0,133.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170222090000,WELL-00006,0,normal,4,1,1,0,0,129.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170222140000,WELL-00006,0,normal,4,1,1,0,0,154.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170222190000,WELL-00006,0,normal,4,1,1,0,0,125.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170223000000,WELL-00006,0,normal,4,1,1,0,0,180.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170223050000,WELL-00006,0,normal,4,1,1,0,0,172.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170223100000,WELL-00006,0,normal,4,1,1,0,0,76.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170223150000,WELL-00006,0,normal,4,1,1,0,0,95.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170223200000,WELL-00006,0,normal,4,1,1,0,0,70.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170224010000,WELL-00006,0,normal,4,1,1,0,0,86.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170224060000,WELL-00006,0,normal,4,1,1,0,0,88.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170224110025,WELL-00006,0,normal,4,1,1,0,0,89.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170224160000,WELL-00006,0,normal,4,1,1,0,0,122.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170505200021,WELL-00006,0,normal,4,1,1,0,0,125.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170506010103,WELL-00006,0,normal,4,1,1,0,0,147.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170506060114,WELL-00006,0,normal,4,1,1,0,0,137.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170506110042,WELL-00006,0,normal,4,1,1,0,0,172.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170506160053,WELL-00006,0,normal,4,1,1,0,0,113.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170506210103,WELL-00006,0,normal,4,1,1,0,0,129.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170507020249,WELL-00006,0,normal,4,1,1,0,0,141.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170507070124,WELL-00006,0,normal,4,1,1,0,0,146.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170507120135,WELL-00006,0,normal,4,1,1,0,0,124.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170507170103,WELL-00006,0,normal,4,1,1,0,0,161.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170507220053,WELL-00006,0,normal,4,1,1,0,0,215.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170508030021,WELL-00006,0,normal,4,1,1,0,0,135.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170508080031,WELL-00006,0,normal,4,1,1,0,0,155.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170508130053,WELL-00006,0,normal,4,1,1,0,0,144.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170508180053,WELL-00006,0,normal,4,1,1,0,0,128.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170508230053,WELL-00006,0,normal,4,1,1,0,0,134.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170509040031,WELL-00006,0,normal,4,1,1,0,0,139.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170509090135,WELL-00006,0,normal,4,1,1,0,0,118.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170509140042,WELL-00006,0,normal,4,1,1,0,0,134.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170509190135,WELL-00006,0,normal,4,1,1,0,0,90.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170815050000,WELL-00006,0,normal,4,1,1,0,0,186.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170815100000,WELL-00006,0,normal,4,1,1,0,0,180.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170815150000,WELL-00006,0,normal,4,1,1,0,0,139.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170815200000,WELL-00006,0,normal,4,1,1,0,0,150.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170816010000,WELL-00006,0,normal,4,1,1,0,0,149.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170816060000,WELL-00006,0,normal,4,1,1,0,0,169.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170816110000,WELL-00006,0,normal,4,1,1,0,0,130.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170816160000,WELL-00006,0,normal,4,1,1,0,0,205.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170816210000,WELL-00006,0,normal,4,1,1,0,0,166.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170817020000,WELL-00006,0,normal,4,1,1,0,0,179.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170817070000,WELL-00006,0,normal,4,1,1,0,0,222.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170817120000,WELL-00006,0,normal,4,1,1,0,0,130.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170817170000,WELL-00006,0,normal,4,1,1,0,0,132.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170817220000,WELL-00006,0,normal,4,1,1,0,0,186.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170818030000,WELL-00006,0,normal,4,1,1,0,0,142.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170818080000,WELL-00006,0,normal,4,1,1,0,0,179.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170818130000,WELL-00006,0,normal,4,1,1,0,0,141.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170818180000,WELL-00006,0,normal,4,1,1,0,0,163.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170818230000,WELL-00006,0,normal,4,1,1,0,0,179.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170819040000,WELL-00006,0,normal,4,1,1,0,0,80.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170819090000,WELL-00006,0,normal,4,1,1,0,0,79.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170819140000,WELL-00006,0,normal,4,1,1,0,0,111.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170819190000,WELL-00006,0,normal,4,1,1,0,0,184.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170820000000,WELL-00006,0,normal,4,1,1,0,0,198.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170820050000,WELL-00006,0,normal,4,1,1,0,0,105.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170820100000,WELL-00006,0,normal,4,1,1,0,0,184.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170820150000,WELL-00006,0,normal,4,1,1,0,0,149.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170820200000,WELL-00006,0,normal,4,1,1,0,0,179.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170821010000,WELL-00006,0,normal,4,1,1,0,0,137.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170821060000,WELL-00006,0,normal,4,1,1,0,0,73.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170821110000,WELL-00006,0,normal,4,1,1,0,0,142.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170821160000,WELL-00006,0,normal,4,1,1,0,0,204.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170821210000,WELL-00006,0,normal,4,1,1,0,0,109.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170822020000,WELL-00006,0,normal,4,1,1,0,0,124.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170822170000,WELL-00006,0,normal,4,1,1,0,0,168.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170822220000,WELL-00006,0,normal,4,1,1,0,0,72.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170823030000,WELL-00006,0,normal,4,1,1,0,0,80.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170823080000,WELL-00006,0,normal,4,1,1,0,0,83.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170823130000,WELL-00006,0,normal,4,1,1,0,0,120.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170823180000,WELL-00006,0,normal,4,1,1,0,0,116.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170823230000,WELL-00006,0,normal,4,1,1,0,0,112.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170824040000,WELL-00006,0,normal,4,1,1,0,0,96.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170824090000,WELL-00006,0,normal,4,1,1,0,0,186.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170824140000,WELL-00006,0,normal,4,1,1,0,0,70.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170824190135,WELL-00006,0,normal,4,1,1,0,0,111.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170825000042,WELL-00006,0,normal,4,1,1,0,0,91.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170825050135,WELL-00006,0,normal,4,1,1,0,0,88.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170825100249,WELL-00006,0,normal,4,1,1,0,0,168.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170825150135,WELL-00006,0,normal,4,1,1,0,0,129.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170825200053,WELL-00006,0,normal,4,1,1,0,0,125.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170826010207,WELL-00006,0,normal,4,1,1,0,0,160.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170826060135,WELL-00006,0,normal,4,1,1,0,0,167.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170826110103,WELL-00006,0,normal,4,1,1,0,0,228.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170826160103,WELL-00006,0,normal,4,1,1,0,0,174.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170826210114,WELL-00006,0,normal,4,1,1,0,0,130.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170827020218,WELL-00006,0,normal,4,1,1,0,0,138.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170827070114,WELL-00006,0,normal,4,1,1,0,0,125.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170827120321,WELL-00006,0,normal,4,1,1,0,0,132.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170827170146,WELL-00006,0,normal,4,1,1,0,0,128.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170827220218,WELL-00006,0,normal,4,1,1,0,0,72.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170828030343,WELL-00006,0,normal,4,1,1,0,0,127.0,,1.0,1.0,,,
unchecked,spc,WELL-00006_20170828080311,WELL-00006,0,normal,4,1,1,0,0,163.0,,1.0,0.0,,,
unchecked,spc,WELL-00006_20170828130031,WELL-00006,0,normal,4,1,1,0,0,150.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170610210246,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170611020246,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170611070445,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170611120123,WELL-00008,0,normal,4,1,1,0,0,40.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170611170123,WELL-00008,0,normal,4,1,1,0,0,5.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170611220123,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170612030000,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170612080246,WELL-00008,0,normal,4,1,1,0,0,5.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170612130047,WELL-00008,0,normal,4,1,1,0,0,4.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170612180111,WELL-00008,0,normal,4,1,1,0,0,4.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170612230222,WELL-00008,0,normal,4,1,1,0,0,4.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170613210222,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170614020135,WELL-00008,0,normal,4,1,1,0,0,9.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170614070246,WELL-00008,0,normal,4,1,1,0,0,10.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170614120135,WELL-00008,0,normal,4,1,1,0,0,6.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170614170123,WELL-00008,0,normal,4,1,1,0,0,4.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170614220333,WELL-00008,0,normal,4,1,1,0,0,4.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170615030123,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170615080234,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170615130310,WELL-00008,0,normal,4,1,1,0,0,12.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170615180111,WELL-00008,0,normal,4,1,1,0,0,3.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170629160123,WELL-00008,0,normal,4,1,1,0,0,18.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170629210321,WELL-00008,0,normal,4,1,1,0,0,24.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170630020222,WELL-00008,0,normal,4,1,1,0,0,11.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170630070310,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170630120246,WELL-00008,0,normal,4,1,1,0,0,31.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170630170321,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170630220146,WELL-00008,0,normal,4,1,1,0,0,11.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170701030210,WELL-00008,0,normal,4,1,1,0,0,27.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170701080222,WELL-00008,0,normal,4,1,1,0,0,9.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170701130135,WELL-00008,0,normal,4,1,1,0,0,31.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170701180222,WELL-00008,0,normal,4,1,1,0,0,43.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170701230246,WELL-00008,0,normal,4,1,1,0,0,3.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170702040135,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170702090222,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170702140532,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170702190135,WELL-00008,0,normal,4,1,1,0,0,56.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170703000445,WELL-00008,0,normal,4,1,1,0,0,116.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170703050123,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170816130222,WELL-00008,0,normal,4,1,1,0,0,16.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170816180321,WELL-00008,0,normal,4,1,1,0,0,5.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170816230146,WELL-00008,0,normal,4,1,1,0,0,42.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170817040135,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170817090246,WELL-00008,0,normal,4,1,1,0,0,7.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170817140222,WELL-00008,0,normal,4,1,1,0,0,5.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170817190123,WELL-00008,0,normal,4,1,1,0,0,48.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170818000222,WELL-00008,0,normal,4,1,1,0,0,2.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170818050210,WELL-00008,0,normal,4,1,1,0,0,13.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170818100258,WELL-00008,0,normal,4,1,1,0,0,51.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170818150123,WELL-00008,0,normal,4,1,1,0,0,27.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170818200310,WELL-00008,0,normal,4,1,1,0,0,17.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170819010123,WELL-00008,0,normal,4,1,1,0,0,8.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170819060246,WELL-00008,0,normal,4,1,1,0,0,13.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170819110210,WELL-00008,0,normal,4,1,1,0,0,3.0,,1.0,1.0,,,
unchecked,spc,WELL-00008_20170914010321,WELL-00008,0,normal,4,1,1,0,0,3.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170914060222,WELL-00008,0,normal,4,1,1,0,0,5.0,,1.0,0.0,,,
unchecked,spc,WELL-00008_20170914110246,WELL-00008,0,normal,4,1,1,0,0,3.0,,1.0,0.0,,,
unchecked,spc,WELL-00010_20180517000402,WELL-00010,9,normal,20,17,17,0,0,7.0,,17.0,14.0,,,
unchecked,spc,WELL-00010_20180715083053,WELL-00010,9,normal,4,1,1,0,0,98.0,,1.0,0.0,,,
unchecked,spc,WELL-00010_20180717234051,WELL-00010,9,normal,4,1,1,0,0,29.0,,1.0,0.0,,,
unchecked,spc,WELL-00010_20180720234103,WELL-00010,9,normal,5,2,2,0,0,111.0,,2.0,0.0,,,
unchecked,spc,WELL-00010_20180723134436,WELL-00010,9,normal,23,20,20,0,0,84.0,,20.0,0.0,,,
unchecked,spc,WELL-00016_20190924191606,WELL-00016,9,normal,11,8,8,0,0,219.0,,8.0,4.0,,,
unchecked,spc,WELL-00019_20170307235203,WELL-00019,0,normal,38,35,35,0,0,58.0,,35.0,28.0,,,
unchecked,spc,WELL-00033_20190925190420,WELL-00033,9,normal,10,7,7,0,0,58.0,,7.0,0.0,,,
unchecked,spc,WELL-00033_20190926065206,WELL-00033,9,normal,4,1,1,0,0,64.0,,1.0,0.0,,,
unchecked,spc,WELL-00033_20190928030111,WELL-00033,9,normal,5,2,2,0,0,17.0,,2.0,1.0,,,
unchecked,spc,WELL-00033_20190928210207,WELL-00033,9,normal,8,5,5,0,0,17.0,,5.0,5.0,,,
unchecked,spc,WELL-00033_20190930190000,WELL-00033,9,normal,7,4,4,0,0,10.0,,4.0,2.0,,,
unchecked,spc,WELL-00034_20190825004401,WELL-00034,9,normal,4,1,1,0,0,89.0,,1.0,0.0,,,
unchecked,spc,WELL-00034_20190826050146,WELL-00034,9,normal,8,5,5,0,0,49.0,,5.0,0.0,,,
unchecked,spc,WELL-00034_20190831210153,WELL-00034,9,normal,7,4,4,0,0,7.0,,4.0,1.0,,,
unchecked,spc,WELL-00034_20190901060904,WELL-00034,9,normal,22,19,19,0,0,4.0,,19.0,13.0,,,
unchecked,spc,WELL-00035_20190819093245,WELL-00035,9,normal,13,10,10,0,0,8.0,,10.0,8.0,,,
unchecked,spc,WELL-00035_20190823193122,WELL-00035,9,normal,6,3,3,0,0,21.0,,3.0,0.0,,,
unchecked,spc,WELL-00035_20190827090706,WELL-00035,9,normal,14,11,11,0,0,5.0,,11.0,1.0,,,
unchecked,spc,WELL-00035_20190925061122,WELL-00035,9,normal,31,28,28,0,0,6.0,,28.0,19.0,,,
unchecked,spc,WELL-00037_20190924213000,WELL-00037,9,normal,7,4,4,0,0,138.0,,4.0,0.0,,,
unchecked,spc,WELL-00038_20190924212924,WELL-00038,9,normal,8,5,5,0,0,238.0,,5.0,0.0,,,
unchecked,spc,WELL-00038_20190925093222,WELL-00038,9,normal,25,22,22,0,0,261.0,,22.0,0.0,,,
unchecked,spc,WELL-00039_20190918150111,WELL-00039,9,normal,5,2,2,0,0,120.0,,2.0,0.0,,,
unchecked,spc,WELL-00039_20190924200204,WELL-00039,9,normal,10,7,7,0,0,90.0,,7.0,6.0,,,
unchecked,spc,WELL-00041_20190814154301,WELL-00041,9,normal,27,24,24,0,0,201.0,,24.0,23.0,,,
unchecked,spc,WELL-00041_20190817173916,WELL-00041,9,normal,46,43,43,0,0,212.0,,43.0,31.0,,,
unchecked,spc,WELL-00041_20190819163753,WELL-00041,9,normal,39,36,36,0,0,245.0,,36.0,23.0,,,
unchecked,spc,WELL-00041_20190822143519,WELL-00041,9,normal,26,23,23,0,0,190.0,,23.0,20.0,,,
unchecked,spc,WELL-00041_20190906051807,WELL-00041,9,normal,50,47,47,0,0,119.0,,47.0,46.0,,,
unchecked,spc,WELL-00041_20190917161232,WELL-00041,9,normal,52,49,49,0,0,199.0,,49.0,44.0,,,
unchecked,spc,WELL-00041_20190924202109,WELL-00041,9,normal,10,7,7,0,0,201.0,,7.0,2.0,,,
unchecked,spc,WELL-00041_20190925111412,WELL-00041,9,normal,10,7,7,0,0,238.0,,7.0,0.0,,,
unchecked,spc,WELL-00001_20170320120025,WELL-00001,3,positive_baseline,4,1,1,0,0,167.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00003_20141122190000,WELL-00003,2,positive_baseline,4,1,1,0,0,436.0,2.0,0.0,0.0,True,1.0,
unchecked,spc,WELL-00006_20180618103000,WELL-00006,7,positive_baseline,35,32,32,0,0,79.0,1.0,0.0,0.0,True,2.0,
unchecked,spc,WELL-00011_20140515083000,WELL-00011,2,positive_baseline,7,4,4,0,0,299.0,1.0,0.0,0.0,False,,
unchecked,spc,WELL-00011_20140606213810,WELL-00011,2,positive_baseline,4,1,1,0,0,171.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00011_20140823230118,WELL-00011,2,positive_baseline,4,1,1,0,0,206.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170917140000,WELL-00014,3,positive_baseline,4,1,1,0,0,202.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170917190000,WELL-00014,3,positive_baseline,4,1,1,0,0,234.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170918010114,WELL-00014,3,positive_baseline,4,1,1,0,0,273.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170918060135,WELL-00014,3,positive_baseline,4,1,1,0,0,284.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170918110103,WELL-00014,3,positive_baseline,4,1,1,0,0,285.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170920000042,WELL-00014,3,positive_baseline,4,1,1,0,0,225.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170920050228,WELL-00014,3,positive_baseline,4,1,1,0,0,246.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170920100053,WELL-00014,3,positive_baseline,4,1,1,0,0,242.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170920180207,WELL-00014,3,positive_baseline,4,1,1,0,0,266.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170920230053,WELL-00014,3,positive_baseline,4,1,1,0,0,213.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170921040404,WELL-00014,3,positive_baseline,4,1,1,0,0,283.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170921090155,WELL-00014,3,positive_baseline,4,1,1,0,0,208.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170921140042,WELL-00014,3,positive_baseline,4,1,1,0,0,250.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170921190114,WELL-00014,3,positive_baseline,4,1,1,0,0,277.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170922000042,WELL-00014,3,positive_baseline,4,1,1,0,0,275.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170922050124,WELL-00014,3,positive_baseline,4,1,1,0,0,252.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170922100042,WELL-00014,3,positive_baseline,4,1,1,0,0,263.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170922150249,WELL-00014,3,positive_baseline,4,1,1,0,0,230.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170925000031,WELL-00014,3,positive_baseline,4,1,1,0,0,197.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170925050042,WELL-00014,3,positive_baseline,4,1,1,0,0,287.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170925100124,WELL-00014,3,positive_baseline,4,1,1,0,0,244.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170925150218,WELL-00014,3,positive_baseline,4,1,1,0,0,201.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170925200042,WELL-00014,3,positive_baseline,4,1,1,0,0,246.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170926010340,WELL-00014,3,positive_baseline,4,1,1,0,0,240.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170926060042,WELL-00014,3,positive_baseline,4,1,1,0,0,239.0,0.0,0.0,0.0,True,3.0,
unchecked,spc,WELL-00014_20170926110103,WELL-00014,3,positive_baseline,4,1,1,0,0,227.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20170926160228,WELL-00014,3,positive_baseline,4,1,1,0,0,234.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20171028070000,WELL-00014,3,positive_baseline,4,1,1,0,0,108.0,0.0,0.0,0.0,False,,
unchecked,spc,WELL-00014_20171028120000,WELL-00014,3,positive_baseline,4,1,1,0,0,147.0,0.0,0.0,0.0,True,3.0,
