tool,experiment,tag,window_index,score
spc,valve1__4,Current,12,1.0
spc,valve1__4,Current,13,1.0
spc,valve1__4,Current,14,1.0
spc,valve1__4,Current,15,3.0
spc,valve1__4,Current,16,0.0
spc,valve1__4,Current,17,2.0
spc,valve1__4,Current,18,1.0
spc,valve1__4,Current,19,3.0
spc,valve1__4,Temperature,0,2.0
spc,valve1__4,Temperature,1,2.0
spc,valve1__4,Temperature,2,7.0
spc,valve1__4,Temperature,3,15.0
spc,valve1__4,Temperature,4,63.0
spc,valve1__4,Temperature,5,58.0
spc,valve1__4,Temperature,6,59.0
spc,valve1__4,Temperature,7,58.0
spc,valve1__4,Temperature,8,60.0
spc,valve1__4,Temperature,9,58.0
spc,valve1__4,Temperature,10,59.0
spc,valve1__4,Temperature,11,7.0
spc,valve1__4,Temperature,12,57.0
spc,valve1__4,Temperature,13,58.0
spc,valve1__4,Temperature,14,59.0
spc,valve1__4,Temperature,15,59.0
spc,valve1__4,Temperature,16,58.0
spc,valve1__4,Temperature,17,59.0
spc,valve1__4,Temperature,18,59.0
spc,valve1__4,Temperature,19,58.0
spc,valve1__4,Thermocouple,0,2.0
spc,valve1__4,Thermocouple,1,2.0
spc,valve1__4,Thermocouple,2,2.0
spc,valve1__4,Thermocouple,3,1.0
spc,valve1__4,Thermocouple,4,1.0
spc,valve1__4,Thermocouple,5,2.0
spc,valve1__4,Thermocouple,6,1.0
spc,valve1__4,Thermocouple,7,1.0
spc,valve1__4,Thermocouple,8,3.0
spc,valve1__4,Thermocouple,9,1.0
spc,valve1__4,Thermocouple,10,1.0
spc,valve1__4,Thermocouple,11,0.0
spc,valve1__4,Thermocouple,12,24.0
spc,valve1__4,Thermocouple,13,55.0
spc,valve1__4,Thermocouple,14,59.0
spc,valve1__4,Thermocouple,15,58.0
spc,valve1__4,Thermocouple,16,59.0
spc,valve1__4,Thermocouple,17,60.0
spc,valve1__4,Thermocouple,18,59.0
spc,valve1__4,Thermocouple,19,58.0
spc,valve1__4,Voltage,0,0.0
spc,valve1__4,Voltage,1,0.0
spc,valve1__4,Voltage,2,1.0
spc,valve1__4,Voltage,3,0.0
spc,valve1__4,Voltage,4,1.0
spc,valve1__4,Voltage,5,0.0
spc,valve1__4,Voltage,6,1.0
spc,valve1__4,Voltage,7,0.0
spc,valve1__4,Voltage,8,1.0
spc,valve1__4,Voltage,9,1.0
spc,valve1__4,Voltage,10,0.0
spc,valve1__4,Voltage,11,0.0
spc,valve1__4,Voltage,12,0.0
spc,valve1__4,Voltage,13,0.0
spc,valve1__4,Voltage,14,0.0
spc,valve1__4,Voltage,15,0.0
spc,valve1__4,Voltage,16,0.0
spc,valve1__4,Voltage,17,0.0
spc,valve1__4,Voltage,18,0.0
spc,valve1__4,Voltage,19,0.0
screen,valve1__5,Accelerometer1RMS,0,2.1098
screen,valve1__5,Accelerometer1RMS,1,2.7057
screen,valve1__5,Accelerometer1RMS,2,2.7638
screen,valve1__5,Accelerometer1RMS,3,1.9755
screen,valve1__5,Accelerometer1RMS,4,1.7943
screen,valve1__5,Accelerometer1RMS,5,2.0804
screen,valve1__5,Accelerometer1RMS,6,2.629
screen,valve1__5,Accelerometer1RMS,7,2.9916
screen,valve1__5,Accelerometer1RMS,8,3.1278
screen,valve1__5,Accelerometer1RMS,9,2.3771
screen,valve1__5,Accelerometer1RMS,10,2.9615
screen,valve1__5,Accelerometer1RMS,11,2.9687
screen,valve1__5,Accelerometer1RMS,12,2.7128
screen,valve1__5,Accelerometer1RMS,13,2.3938
screen,valve1__5,Accelerometer1RMS,14,2.8165
screen,valve1__5,Accelerometer1RMS,15,2.8349
screen,valve1__5,Accelerometer1RMS,16,3.1953
screen,valve1__5,Accelerometer1RMS,17,2.8102
screen,valve1__5,Accelerometer1RMS,18,3.1826
screen,valve1__5,Accelerometer1RMS,19,2.6714
screen,valve1__5,Accelerometer2RMS,0,2.2742
screen,valve1__5,Accelerometer2RMS,1,2.1085
screen,valve1__5,Accelerometer2RMS,2,2.1079
screen,valve1__5,Accelerometer2RMS,3,2.3844
screen,valve1__5,Accelerometer2RMS,4,2.163
screen,valve1__5,Accelerometer2RMS,5,2.4801
screen,valve1__5,Accelerometer2RMS,6,2.0166
screen,valve1__5,Accelerometer2RMS,7,2.0281
screen,valve1__5,Accelerometer2RMS,8,2.4791
screen,valve1__5,Accelerometer2RMS,9,2.0528
screen,valve1__5,Accelerometer2RMS,10,2.5208
screen,valve1__5,Accelerometer2RMS,11,2.3825
screen,valve1__5,Accelerometer2RMS,12,2.1978
screen,valve1__5,Accelerometer2RMS,13,2.2267
screen,valve1__5,Accelerometer2RMS,14,2.1978
screen,valve1__5,Accelerometer2RMS,15,2.5597
screen,valve1__5,Accelerometer2RMS,16,1.9529
screen,valve1__5,Accelerometer2RMS,17,2.6138
screen,valve1__5,Accelerometer2RMS,18,2.3587
screen,valve1__5,Accelerometer2RMS,19,2.1068
screen,valve1__5,Current,0,1.8324
screen,valve1__5,Current,1,1.6286
screen,valve1__5,Current,2,1.9303
screen,valve1__5,Current,3,1.9264
screen,valve1__5,Current,4,1.8551
screen,valve1__5,Current,5,1.9341
screen,valve1__5,Current,6,1.9222
screen,valve1__5,Current,7,2.0648
screen,valve1__5,Current,8,1.8887
screen,valve1__5,Current,9,1.8642
screen,valve1__5,Current,10,1.8293
screen,valve1__5,Current,11,2.0002
screen,valve1__5,Current,12,1.6533
screen,valve1__5,Current,13,2.0547
screen,valve1__5,Current,14,1.9796
screen,valve1__5,Current,15,1.9269
screen,valve1__5,Current,16,1.8382
screen,valve1__5,Current,17,1.4783
screen,valve1__5,Current,18,1.6772
screen,valve1__5,Current,19,2.1275
screen,valve1__5,Temperature,0,1.967
screen,valve1__5,Temperature,1,1.4449
screen,valve1__5,Temperature,2,2.3624
screen,valve1__5,Temperature,3,2.7794
screen,valve1__5,Temperature,4,5.5562
screen,valve1__5,Temperature,5,6.9971
screen,valve1__5,Temperature,6,4.3569
screen,valve1__5,Temperature,7,3.0139
screen,valve1__5,Temperature,8,2.7801
screen,valve1__5,Temperature,9,2.3197
screen,valve1__5,Temperature,10,2.2619
screen,valve1__5,Temperature,11,2.8996
screen,valve1__5,Temperature,12,1.4271
screen,valve1__5,Temperature,13,2.1115
screen,valve1__5,Temperature,14,2.9725
screen,valve1__5,Temperature,15,2.3236
screen,valve1__5,Temperature,16,2.7255
screen,valve1__5,Temperature,17,2.9915
screen,valve1__5,Temperature,18,1.9125
screen,valve1__5,Temperature,19,3.1124
screen,valve1__5,Thermocouple,0,1.4463
screen,valve1__5,Thermocouple,1,1.9261
screen,valve1__5,Thermocouple,2,3.6228
screen,valve1__5,Thermocouple,3,3.5741
screen,valve1__5,Thermocouple,4,2.5937
screen,valve1__5,Thermocouple,5,5.0135
screen,valve1__5,Thermocouple,6,4.6797
screen,valve1__5,Thermocouple,7,4.7701
screen,valve1__5,Thermocouple,8,4.5546
screen,valve1__5,Thermocouple,9,4.2208
screen,valve1__5,Thermocouple,10,5.8618
screen,valve1__5,Thermocouple,11,7.1969
screen,valve1__5,Thermocouple,12,8.9214
screen,valve1__5,Thermocouple,13,8.6293
screen,valve1__5,Thermocouple,14,7.7671
screen,valve1__5,Thermocouple,15,10.1243
screen,valve1__5,Thermocouple,16,11.5915
screen,valve1__5,Thermocouple,17,8.8031
screen,valve1__5,Thermocouple,18,9.5541
screen,valve1__5,Thermocouple,19,10.5207
screen,valve1__5,Voltage,0,2.894
screen,valve1__5,Voltage,1,3.6924
screen,valve1__5,Voltage,2,3.2984
screen,valve1__5,Voltage,3,3.4894
screen,valve1__5,Voltage,4,3.1982
screen,valve1__5,Voltage,5,2.892
screen,valve1__5,Voltage,6,3.214
screen,valve1__5,Voltage,7,3.5152
screen,valve1__5,Voltage,8,3.5071
screen,valve1__5,Voltage,9,3.5044
screen,valve1__5,Voltage,10,3.5048
screen,valve1__5,Voltage,11,3.4468
screen,valve1__5,Voltage,12,3.3955
screen,valve1__5,Voltage,13,3.7646
screen,valve1__5,Voltage,14,3.2465
screen,valve1__5,Voltage,15,3.6429
screen,valve1__5,Voltage,16,3.0819
screen,valve1__5,Voltage,17,3.7153
screen,valve1__5,Voltage,18,3.3925
screen,valve1__5,Voltage,19,3.781
spc,valve1__5,Accelerometer1RMS,0,1.0
spc,valve1__5,Accelerometer1RMS,1,0.0
spc,valve1__5,Accelerometer1RMS,2,0.0
spc,valve1__5,Accelerometer1RMS,3,0.0
spc,valve1__5,Accelerometer1RMS,4,0.0
spc,valve1__5,Accelerometer1RMS,5,0.0
spc,valve1__5,Accelerometer1RMS,6,1.0
spc,valve1__5,Accelerometer1RMS,7,2.0
spc,valve1__5,Accelerometer1RMS,8,3.0
spc,valve1__5,Accelerometer1RMS,9,1.0
spc,valve1__5,Accelerometer1RMS,10,1.0
spc,valve1__5,Accelerometer1RMS,11,2.0
spc,valve1__5,Accelerometer1RMS,12,1.0
spc,valve1__5,Accelerometer1RMS,13,0.0
spc,valve1__5,Accelerometer1RMS,14,2.0
spc,valve1__5,Accelerometer1RMS,15,2.0
spc,valve1__5,Accelerometer1RMS,16,2.0
spc,valve1__5,Accelerometer1RMS,17,1.0
spc,valve1__5,Accelerometer1RMS,18,1.0
spc,valve1__5,Accelerometer1RMS,19,0.0
spc,valve1__5,Accelerometer2RMS,0,0.0
spc,valve1__5,Accelerometer2RMS,1,1.0
spc,valve1__5,Accelerometer2RMS,2,3.0
spc,valve1__5,Accelerometer2RMS,3,0.0
spc,valve1__5,Accelerometer2RMS,4,1.0
spc,valve1__5,Accelerometer2RMS,5,0.0
spc,valve1__5,Accelerometer2RMS,6,1.0
spc,valve1__5,Accelerometer2RMS,7,0.0
spc,valve1__5,Accelerometer2RMS,8,0.0
spc,valve1__5,Accelerometer2RMS,9,1.0
spc,valve1__5,Accelerometer2RMS,10,1.0
spc,valve1__5,Accelerometer2RMS,11,0.0
spc,valve1__5,Accelerometer2RMS,12,0.0
spc,valve1__5,Accelerometer2RMS,13,0.0
spc,valve1__5,Accelerometer2RMS,14,1.0
spc,valve1__5,Accelerometer2RMS,15,0.0
spc,valve1__5,Accelerometer2RMS,16,0.0
spc,valve1__5,Accelerometer2RMS,17,0.0
spc,valve1__5,Accelerometer2RMS,18,0.0
spc,valve1__5,Accelerometer2RMS,19,0.0
spc,valve1__5,Current,0,2.0
spc,valve1__5,Current,1,1.0
spc,valve1__5,Current,2,2.0
spc,valve1__5,Current,3,1.0
spc,valve1__5,Current,4,2.0
spc,valve1__5,Current,5,2.0
spc,valve1__5,Current,6,1.0
spc,valve1__5,Current,7,3.0
spc,valve1__5,Current,8,1.0
spc,valve1__5,Current,9,2.0
spc,valve1__5,Current,10,0.0
spc,valve1__5,Current,11,1.0
spc,valve1__5,Current,12,2.0
spc,valve1__5,Current,13,3.0
spc,valve1__5,Current,14,2.0
spc,valve1__5,Current,15,0.0
spc,valve1__5,Current,16,1.0
spc,valve1__5,Current,17,2.0
spc,valve1__5,Current,18,0.0
spc,valve1__5,Current,19,2.0
spc,valve1__5,Temperature,0,1.0
spc,valve1__5,Temperature,1,3.0
spc,valve1__5,Temperature,2,3.0
spc,valve1__5,Temperature,3,3.0
spc,valve1__5,Temperature,4,40.0
spc,valve1__5,Temperature,5,57.0
spc,valve1__5,Temperature,6,22.0
spc,valve1__5,Temperature,7,2.0
spc,valve1__5,Temperature,8,0.0
spc,valve1__5,Temperature,9,3.0
spc,valve1__5,Temperature,10,1.0
spc,valve1__5,Temperature,11,2.0
spc,valve1__5,Temperature,12,0.0
spc,valve1__5,Temperature,13,2.0
spc,valve1__5,Temperature,14,2.0
spc,valve1__5,Temperature,15,0.0
spc,valve1__5,Temperature,16,2.0
spc,valve1__5,Temperature,17,1.0
spc,valve1__5,Temperature,18,2.0
spc,valve1__5,Temperature,19,3.0
spc,valve1__5,Thermocouple,0,1.0
spc,valve1__5,Thermocouple,1,3.0
spc,valve1__5,Thermocouple,2,4.0
spc,valve1__5,Thermocouple,3,13.0
spc,valve1__5,Thermocouple,4,7.0
spc,valve1__5,Thermocouple,5,40.0
spc,valve1__5,Thermocouple,6,36.0
spc,valve1__5,Thermocouple,7,41.0
spc,valve1__5,Thermocouple,8,35.0
spc,valve1__5,Thermocouple,9,12.0
spc,valve1__5,Thermocouple,10,57.0
spc,valve1__5,Thermocouple,11,58.0
spc,valve1__5,Thermocouple,12,59.0
spc,valve1__5,Thermocouple,13,59.0
spc,valve1__5,Thermocouple,14,59.0
spc,valve1__5,Thermocouple,15,60.0
spc,valve1__5,Thermocouple,16,58.0
spc,valve1__5,Thermocouple,17,59.0
spc,valve1__5,Thermocouple,18,59.0
spc,valve1__5,Thermocouple,19,59.0
spc,valve1__5,Voltage,0,0.0
spc,valve1__5,Voltage,1,5.0
spc,valve1__5,Voltage,2,6.0
spc,valve1__5,Voltage,3,5.0
spc,valve1__5,Voltage,4,1.0
spc,valve1__5,Voltage,5,3.0
spc,valve1__5,Voltage,6,3.0
spc,valve1__5,Voltage,7,6.0
spc,valve1__5,Voltage,8,2.0
spc,valve1__5,Voltage,9,2.0
spc,valve1__5,Voltage,10,2.0
spc,valve1__5,Voltage,11,3.0
spc,valve1__5,Voltage,12,2.0
spc,valve1__5,Voltage,13,2.0
spc,valve1__5,Voltage,14,3.0
spc,valve1__5,Voltage,15,3.0
spc,valve1__5,Voltage,16,2.0
spc,valve1__5,Voltage,17,5.0
spc,valve1__5,Voltage,18,3.0
spc,valve1__5,Voltage,19,3.0
screen,valve1__6,Accelerometer1RMS,0,1.931
screen,valve1__6,Accelerometer1RMS,1,2.1381
screen,valve1__6,Accelerometer1RMS,2,1.8712
screen,valve1__6,Accelerometer1RMS,3,2.1024
screen,valve1__6,Accelerometer1RMS,4,3.4507
screen,valve1__6,Accelerometer1RMS,5,2.0774
screen,valve1__6,Accelerometer1RMS,6,2.4834
screen,valve1__6,Accelerometer1RMS,7,2.6304
screen,valve1__6,Accelerometer1RMS,8,2.2297
screen,valve1__6,Accelerometer1RMS,9,1.9374
screen,valve1__6,Accelerometer1RMS,10,2.2087
screen,valve1__6,Accelerometer1RMS,11,1.5967
screen,valve1__6,Accelerometer1RMS,12,2.145
screen,valve1__6,Accelerometer1RMS,13,1.6966
screen,valve1__6,Accelerometer1RMS,14,2.2682
screen,valve1__6,Accelerometer1RMS,15,1.9764
screen,valve1__6,Accelerometer1RMS,16,2.3494
screen,valve1__6,Accelerometer1RMS,17,2.0371
screen,valve1__6,Accelerometer1RMS,18,2.2544
screen,valve1__6,Accelerometer1RMS,19,2.6138
screen,valve1__6,Accelerometer2RMS,0,2.3019
screen,valve1__6,Accelerometer2RMS,1,1.8665
screen,valve1__6,Accelerometer2RMS,2,2.1662
screen,valve1__6,Accelerometer2RMS,3,3.0713
screen,valve1__6,Accelerometer2RMS,4,3.0391
screen,valve1__6,Accelerometer2RMS,5,4.0305
screen,valve1__6,Accelerometer2RMS,6,4.7259
screen,valve1__6,Accelerometer2RMS,7,2.5079
screen,valve1__6,Accelerometer2RMS,8,1.8645
screen,valve1__6,Accelerometer2RMS,9,2.9726
screen,valve1__6,Accelerometer2RMS,10,2.6631
screen,valve1__6,Accelerometer2RMS,11,1.9334
screen,valve1__6,Accelerometer2RMS,12,3.365
screen,valve1__6,Accelerometer2RMS,13,2.6028
screen,valve1__6,Accelerometer2RMS,14,1.7872
screen,valve1__6,Accelerometer2RMS,15,2.7113
screen,valve1__6,Accelerometer2RMS,16,2.1217
screen,valve1__6,Accelerometer2RMS,17,2.2
screen,valve1__6,Accelerometer2RMS,18,1.861
screen,valve1__6,Accelerometer2RMS,19,2.0082
screen,valve1__6,Current,0,1.6074
screen,valve1__6,Current,1,1.6319
screen,valve1__6,Current,2,1.6074
screen,valve1__6,Current,3,1.1055
screen,valve1__6,Current,4,1.5856
screen,valve1__6,Current,5,1.6458
screen,valve1__6,Current,6,1.5949
screen,valve1__6,Current,7,1.58
screen,valve1__6,Current,8,1.7279
screen,valve1__6,Current,9,1.5912
screen,valve1__6,Current,10,1.5453
screen,valve1__6,Current,11,1.767
screen,valve1__6,Current,12,1.5797
screen,valve1__6,Current,13,1.6021
screen,valve1__6,Current,14,1.544
screen,valve1__6,Current,15,1.5547
screen,valve1__6,Current,16,1.4813
screen,valve1__6,Current,17,1.6356
screen,valve1__6,Current,18,1.6101
screen,valve1__6,Current,19,1.676
screen,valve1__6,Temperature,0,2.146
screen,valve1__6,Temperature,1,1.2872
screen,valve1__6,Temperature,2,2.6234
screen,valve1__6,Temperature,3,9.0966
screen,valve1__6,Temperature,4,16.7301
screen,valve1__6,Temperature,5,16.1606
screen,valve1__6,Temperature,6,12.1733
screen,valve1__6,Temperature,7,12.2751
screen,valve1__6,Temperature,8,12.3145
screen,valve1__6,Temperature,9,11.6384
screen,valve1__6,Temperature,10,11.7141
screen,valve1__6,Temperature,11,10.355
screen,valve1__6,Temperature,12,10.4376
screen,valve1__6,Temperature,13,9.9261
screen,valve1__6,Temperature,14,9.6304
screen,valve1__6,Temperature,15,9.1136
screen,valve1__6,Temperature,16,9.8339
screen,valve1__6,Temperature,17,9.4684
screen,valve1__6,Temperature,18,8.0918
screen,valve1__6,Temperature,19,8.2878
screen,valve1__6,Thermocouple,0,2.7955
screen,valve1__6,Thermocouple,1,1.8447
screen,valve1__6,Thermocouple,2,1.4953
screen,valve1__6,Thermocouple,3,1.5521
screen,valve1__6,Thermocouple,4,5.5341
screen,valve1__6,Thermocouple,5,1.7472
screen,valve1__6,Thermocouple,6,4.0388
screen,valve1__6,Thermocouple,7,4.4451
screen,valve1__6,Thermocouple,8,6.046
screen,valve1__6,Thermocouple,9,6.428
screen,valve1__6,Thermocouple,10,6.3792
screen,valve1__6,Thermocouple,11,6.5986
screen,valve1__6,Thermocouple,12,6.0542
screen,valve1__6,Thermocouple,13,8.3052
screen,valve1__6,Thermocouple,14,9.7842
screen,valve1__6,Thermocouple,15,9.4429
screen,valve1__6,Thermocouple,16,10.418
screen,valve1__6,Thermocouple,17,11.4907
screen,valve1__6,Thermocouple,18,11.8402
screen,valve1__6,Thermocouple,19,13.116
screen,valve1__6,Voltage,0,2.4124
screen,valve1__6,Voltage,1,2.4383
screen,valve1__6,Voltage,2,2.3993
screen,valve1__6,Voltage,3,2.468
screen,valve1__6,Voltage,4,2.4269
screen,valve1__6,Voltage,5,2.5069
screen,valve1__6,Voltage,6,2.3014
screen,valve1__6,Voltage,7,2.6167
screen,valve1__6,Voltage,8,2.1853
screen,valve1__6,Voltage,9,2.4519
screen,valve1__6,Voltage,10,2.39
screen,valve1__6,Voltage,11,2.4712
screen,valve1__6,Voltage,12,2.4849
screen,valve1__6,Voltage,13,2.4024
screen,valve1__6,Voltage,14,2.1527
screen,valve1__6,Voltage,15,2.3859
screen,valve1__6,Voltage,16,2.3611
screen,valve1__6,Voltage,17,2.1383
screen,valve1__6,Voltage,18,2.3191
screen,valve1__6,Voltage,19,2.4646
spc,valve1__6,Accelerometer1RMS,0,0.0
spc,valve1__6,Accelerometer1RMS,1,0.0
spc,valve1__6,Accelerometer1RMS,2,0.0
spc,valve1__6,Accelerometer1RMS,3,0.0
spc,valve1__6,Accelerometer1RMS,4,1.0
spc,valve1__6,Accelerometer1RMS,5,0.0
spc,valve1__6,Accelerometer1RMS,6,0.0
spc,valve1__6,Accelerometer1RMS,7,0.0
spc,valve1__6,Accelerometer1RMS,8,0.0
spc,valve1__6,Accelerometer1RMS,9,0.0
spc,valve1__6,Accelerometer1RMS,10,0.0
spc,valve1__6,Accelerometer1RMS,11,0.0
spc,valve1__6,Accelerometer1RMS,12,0.0
spc,valve1__6,Accelerometer1RMS,13,0.0
spc,valve1__6,Accelerometer1RMS,14,0.0
spc,valve1__6,Accelerometer1RMS,15,0.0
spc,valve1__6,Accelerometer1RMS,16,1.0
spc,valve1__6,Accelerometer1RMS,17,0.0
spc,valve1__6,Accelerometer1RMS,18,0.0
spc,valve1__6,Accelerometer1RMS,19,1.0
spc,valve1__6,Accelerometer2RMS,0,0.0
spc,valve1__6,Accelerometer2RMS,1,1.0
spc,valve1__6,Accelerometer2RMS,2,0.0
spc,valve1__6,Accelerometer2RMS,3,2.0
spc,valve1__6,Accelerometer2RMS,4,1.0
spc,valve1__6,Accelerometer2RMS,5,18.0
spc,valve1__6,Accelerometer2RMS,6,14.0
spc,valve1__6,Accelerometer2RMS,7,2.0
spc,valve1__6,Accelerometer2RMS,8,0.0
spc,valve1__6,Accelerometer2RMS,9,1.0
spc,valve1__6,Accelerometer2RMS,10,1.0
spc,valve1__6,Accelerometer2RMS,11,0.0
spc,valve1__6,Accelerometer2RMS,12,4.0
spc,valve1__6,Accelerometer2RMS,13,1.0
spc,valve1__6,Accelerometer2RMS,14,0.0
spc,valve1__6,Accelerometer2RMS,15,1.0
spc,valve1__6,Accelerometer2RMS,16,2.0
spc,valve1__6,Accelerometer2RMS,17,0.0
spc,valve1__6,Accelerometer2RMS,18,0.0
spc,valve1__6,Accelerometer2RMS,19,0.0
spc,valve1__6,Current,0,2.0
spc,valve1__6,Current,1,1.0
spc,valve1__6,Current,2,1.0
spc,valve1__6,Current,3,1.0
spc,valve1__6,Current,4,2.0
spc,valve1__6,Current,5,1.0
spc,valve1__6,Current,6,5.0
spc,valve1__6,Current,7,1.0
spc,valve1__6,Current,8,1.0
spc,valve1__6,Current,9,1.0
spc,valve1__6,Current,10,2.0
spc,valve1__6,Current,11,4.0
spc,valve1__6,Current,12,1.0
spc,valve1__6,Current,13,1.0
spc,valve1__6,Current,14,2.0
spc,valve1__6,Current,15,1.0
spc,valve1__6,Current,16,0.0
spc,valve1__6,Current,17,2.0
spc,valve1__6,Current,18,3.0
spc,valve1__6,Current,19,2.0
spc,valve1__6,Temperature,0,1.0
spc,valve1__6,Temperature,1,1.0
spc,valve1__6,Temperature,2,1.0
spc,valve1__6,Temperature,3,19.0
spc,valve1__6,Temperature,4,59.0
spc,valve1__6,Temperature,5,59.0
spc,valve1__6,Temperature,6,59.0
spc,valve1__6,Temperature,7,59.0
spc,valve1__6,Temperature,8,58.0
spc,valve1__6,Temperature,9,59.0
spc,valve1__6,Temperature,10,59.0
spc,valve1__6,Temperature,11,59.0
spc,valve1__6,Temperature,12,58.0
spc,valve1__6,Temperature,13,59.0
spc,valve1__6,Temperature,14,59.0
spc,valve1__6,Temperature,15,58.0
spc,valve1__6,Temperature,16,59.0
spc,valve1__6,Temperature,17,59.0
spc,valve1__6,Temperature,18,59.0
spc,valve1__6,Temperature,19,59.0
spc,valve1__6,Thermocouple,0,1.0
spc,valve1__6,Thermocouple,1,2.0
spc,valve1__6,Thermocouple,2,1.0
spc,valve1__6,Thermocouple,3,2.0
spc,valve1__6,Thermocouple,4,25.0
spc,valve1__6,Thermocouple,5,1.0
spc,valve1__6,Thermocouple,6,12.0
spc,valve1__6,Thermocouple,7,49.0
spc,valve1__6,Thermocouple,8,57.0
spc,valve1__6,Thermocouple,9,59.0
spc,valve1__6,Thermocouple,10,59.0
spc,valve1__6,Thermocouple,11,59.0
spc,valve1__6,Thermocouple,12,58.0
spc,valve1__6,Thermocouple,13,59.0
spc,valve1__6,Thermocouple,14,59.0
spc,valve1__6,Thermocouple,15,58.0
spc,valve1__6,Thermocouple,16,59.0
spc,valve1__6,Thermocouple,17,59.0
spc,valve1__6,Thermocouple,18,60.0
spc,valve1__6,Thermocouple,19,59.0
spc,valve1__6,Voltage,0,0.0
spc,valve1__6,Voltage,1,1.0
spc,valve1__6,Voltage,2,0.0
spc,valve1__6,Voltage,3,0.0
spc,valve1__6,Voltage,4,0.0
spc,valve1__6,Voltage,5,0.0
spc,valve1__6,Voltage,6,0.0
spc,valve1__6,Voltage,7,0.0
spc,valve1__6,Voltage,8,1.0
spc,valve1__6,Voltage,9,0.0
spc,valve1__6,Voltage,10,0.0
spc,valve1__6,Voltage,11,0.0
spc,valve1__6,Voltage,12,1.0
spc,valve1__6,Voltage,13,0.0
spc,valve1__6,Voltage,14,0.0
spc,valve1__6,Voltage,15,0.0
spc,valve1__6,Voltage,16,0.0
spc,valve1__6,Voltage,17,1.0
spc,valve1__6,Voltage,18,0.0
spc,valve1__6,Voltage,19,0.0
screen,valve1__7,Accelerometer1RMS,0,1.9511
screen,valve1__7,Accelerometer1RMS,1,1.9458
screen,valve1__7,Accelerometer1RMS,2,2.581
screen,valve1__7,Accelerometer1RMS,3,1.947
screen,valve1__7,Accelerometer1RMS,4,2.6637
screen,valve1__7,Accelerometer1RMS,5,2.1381
screen,valve1__7,Accelerometer1RMS,6,3.2051
screen,valve1__7,Accelerometer1RMS,7,2.3379
screen,valve1__7,Accelerometer1RMS,8,2.7057
screen,valve1__7,Accelerometer1RMS,9,2.03
screen,valve1__7,Accelerometer1RMS,10,2.3394
screen,valve1__7,Accelerometer1RMS,11,2.0195
screen,valve1__7,Accelerometer1RMS,12,2.8302
screen,valve1__7,Accelerometer1RMS,13,2.3282
screen,valve1__7,Accelerometer1RMS,14,2.9871
screen,valve1__7,Accelerometer1RMS,15,2.0026
screen,valve1__7,Accelerometer1RMS,16,2.8073
screen,valve1__7,Accelerometer1RMS,17,2.3649
screen,valve1__7,Accelerometer1RMS,18,2.8579
screen,valve1__7,Accelerometer1RMS,19,2.7184
screen,valve1__7,Accelerometer1RMS,20,0.2286
screen,valve1__7,Accelerometer2RMS,0,2.0295
screen,valve1__7,Accelerometer2RMS,1,2.594
screen,valve1__7,Accelerometer2RMS,2,2.3832
screen,valve1__7,Accelerometer2RMS,3,2.5626
screen,valve1__7,Accelerometer2RMS,4,2.7086
screen,valve1__7,Accelerometer2RMS,5,2.979
screen,valve1__7,Accelerometer2RMS,6,2.8595
screen,valve1__7,Accelerometer2RMS,7,2.5014
screen,valve1__7,Accelerometer2RMS,8,2.92
screen,valve1__7,Accelerometer2RMS,9,2.136
screen,valve1__7,Accelerometer2RMS,10,3.1396
screen,valve1__7,Accelerometer2RMS,11,1.8687
screen,valve1__7,Accelerometer2RMS,12,2.0906
screen,valve1__7,Accelerometer2RMS,13,2.4928
screen,valve1__7,Accelerometer2RMS,14,2.3756
screen,valve1__7,Accelerometer2RMS,15,2.2562
screen,valve1__7,Accelerometer2RMS,16,2.8087
screen,valve1__7,Accelerometer2RMS,17,2.4238
screen,valve1__7,Accelerometer2RMS,18,3.0553
screen,valve1__7,Accelerometer2RMS,19,3.3079
screen,valve1__7,Accelerometer2RMS,20,0.9826
screen,valve1__7,Current,0,1.7081
screen,valve1__7,Current,1,1.746
screen,valve1__7,Current,2,1.8257
screen,valve1__7,Current,3,1.8138
screen,valve1__7,Current,4,1.8941
screen,valve1__7,Current,5,1.6852
screen,valve1__7,Current,6,1.7284
screen,valve1__7,Current,7,1.8668
screen,valve1__7,Current,8,1.8921
screen,valve1__7,Current,9,1.8308
screen,valve1__7,Current,10,1.9255
screen,valve1__7,Current,11,1.8274
screen,valve1__7,Current,12,1.8964
screen,valve1__7,Current,13,1.7311
screen,valve1__7,Current,14,1.8935
screen,valve1__7,Current,15,1.8487
screen,valve1__7,Current,16,1.8843
screen,valve1__7,Current,17,1.7768
screen,valve1__7,Current,18,1.8355
screen,valve1__7,Current,19,1.9541
screen,valve1__7,Current,20,1.8158
screen,valve1__7,Pressure,0,1.349
screen,valve1__7,Pressure,1,1.349
screen,valve1__7,Pressure,2,1.349
screen,valve1__7,Pressure,3,1.349
screen,valve1__7,Pressure,4,1.349
screen,valve1__7,Pressure,5,1.349
screen,valve1__7,Pressure,6,0.6745
