tool,experiment,folder,group,window_key,window_index,role,label,label_majority,score,refusal
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:111,111,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:112,112,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:113,113,stream,0,0,300.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:114,114,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:115,115,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:116,116,stream,0,0,302.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:117,117,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:118,118,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:119,119,stream,0,0,299.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:120,120,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:121,121,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:122,122,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:123,123,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:124,124,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:125,125,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:126,126,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:127,127,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:128,128,stream,0,0,300.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:129,129,stream,0,0,291.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:130,130,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:131,131,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:132,132,stream,0,0,303.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:133,133,stream,0,0,298.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:134,134,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:135,135,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:136,136,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:137,137,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:138,138,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:139,139,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:140,140,stream,0,0,299.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:141,141,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:142,142,stream,0,0,297.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:143,143,stream,0,0,287.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:144,144,stream,0,0,301.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:145,145,stream,0,0,295.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:146,146,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:147,147,stream,0,0,304.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:148,148,stream,0,0,302.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:149,149,stream,0,0,301.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:150,150,stream,0,0,298.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:151,151,stream,0,0,298.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:152,152,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:153,153,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:154,154,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:155,155,stream,0,0,294.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:156,156,stream,0,0,290.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:157,157,stream,0,0,296.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:158,158,stream,0,0,293.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:159,159,stream,0,0,287.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:160,160,stream,0,0,267.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:161,161,stream,0,0,264.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:162,162,stream,0,0,282.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:163,163,stream,0,0,261.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:164,164,stream,0,0,292.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:165,165,stream,0,0,288.0,
spc,anomaly-free__anomaly-free,anomaly-free,anomaly_free,anomaly-free__anomaly-free:166,166,stream,0,0,5.0,
spc,other__1,other,labelled,other__1:0,0,baseline,0,0,26.0,
spc,other__1,other,labelled,other__1:1,1,baseline,0,0,26.0,
spc,other__1,other,labelled,other__1:2,2,baseline,0,0,24.0,
spc,other__1,other,labelled,other__1:3,3,stream,0,0,65.0,
spc,other__1,other,labelled,other__1:4,4,stream,0,0,95.0,
spc,other__1,other,labelled,other__1:5,5,stream,0,0,133.0,
spc,other__1,other,labelled,other__1:6,6,stream,0,0,146.0,
spc,other__1,other,labelled,other__1:7,7,stream,0,0,131.0,
spc,other__1,other,labelled,other__1:8,8,stream,0,0,89.0,
spc,other__1,other,labelled,other__1:9,9,stream,1,0,108.0,
spc,other__1,other,labelled,other__1:10,10,stream,1,1,161.0,
spc,other__1,other,labelled,other__1:11,11,stream,1,1,192.0,
spc,other__1,other,labelled,other__1:12,12,stream,1,1,201.0,
spc,other__1,other,labelled,other__1:13,13,stream,1,1,3.0,
spc,other__10,other,labelled,other__10:0,0,baseline,0,0,8.0,
spc,other__10,other,labelled,other__10:1,1,baseline,0,0,17.0,
spc,other__10,other,labelled,other__10:2,2,baseline,0,0,4.0,
spc,other__10,other,labelled,other__10:3,3,stream,0,0,36.0,
spc,other__10,other,labelled,other__10:4,4,stream,0,0,24.0,
spc,other__10,other,labelled,other__10:5,5,stream,0,0,13.0,
spc,other__10,other,labelled,other__10:6,6,stream,0,0,12.0,
spc,other__10,other,labelled,other__10:7,7,stream,0,0,28.0,
spc,other__10,other,labelled,other__10:8,8,stream,0,0,43.0,
spc,other__10,other,labelled,other__10:9,9,stream,0,0,53.0,
spc,other__10,other,labelled,other__10:10,10,stream,1,1,101.0,
spc,other__10,other,labelled,other__10:11,11,stream,1,1,162.0,
spc,other__10,other,labelled,other__10:12,12,stream,1,1,189.0,
spc,other__10,other,labelled,other__10:13,13,stream,1,1,147.0,
spc,other__10,other,labelled,other__10:14,14,stream,1,1,142.0,
spc,other__10,other,labelled,other__10:15,15,stream,1,1,149.0,
spc,other__10,other,labelled,other__10:16,16,stream,1,1,171.0,
spc,other__10,other,labelled,other__10:17,17,stream,1,1,206.0,
spc,other__10,other,labelled,other__10:18,18,stream,1,1,195.0,
spc,other__10,other,labelled,other__10:19,19,stream,1,1,146.0,
spc,other__10,other,labelled,other__10:20,20,stream,1,0,116.0,
spc,other__10,other,labelled,other__10:21,21,stream,0,0,95.0,
spc,other__10,other,labelled,other__10:22,22,stream,0,0,147.0,
spc,other__10,other,labelled,other__10:23,23,stream,0,0,46.0,
spc,other__11,other,labelled,other__11:0,0,baseline,0,0,32.0,
spc,other__11,other,labelled,other__11:1,1,baseline,0,0,16.0,
spc,other__11,other,labelled,other__11:2,2,baseline,0,0,17.0,
spc,other__11,other,labelled,other__11:3,3,stream,0,0,43.0,
spc,other__11,other,labelled,other__11:4,4,stream,0,0,29.0,
spc,other__11,other,labelled,other__11:5,5,stream,0,0,68.0,
spc,other__11,other,labelled,other__11:6,6,stream,0,0,61.0,
spc,other__11,other,labelled,other__11:7,7,stream,0,0,69.0,
spc,other__11,other,labelled,other__11:8,8,stream,0,0,68.0,
spc,other__11,other,labelled,other__11:9,9,stream,0,0,68.0,
spc,other__11,other,labelled,other__11:10,10,stream,1,1,121.0,
spc,other__11,other,labelled,other__11:11,11,stream,1,1,170.0,
spc,other__11,other,labelled,other__11:12,12,stream,1,1,135.0,
spc,other__11,other,labelled,other__11:13,13,stream,1,1,157.0,
spc,other__11,other,labelled,other__11:14,14,stream,1,1,120.0,
spc,other__11,other,labelled,other__11:15,15,stream,1,1,130.0,
spc,other__11,other,labelled,other__11:16,16,stream,1,1,113.0,
spc,other__11,other,labelled,other__11:17,17,stream,1,1,75.0,
spc,other__11,other,labelled,other__11:18,18,stream,0,0,90.0,
spc,other__11,other,labelled,other__11:19,19,stream,0,0,123.0,
spc,other__11,other,labelled,other__11:20,20,stream,0,0,85.0,
spc,other__12,other,labelled,other__12:0,0,baseline,0,0,15.0,
spc,other__12,other,labelled,other__12:1,1,baseline,0,0,12.0,
spc,other__12,other,labelled,other__12:2,2,baseline,0,0,11.0,
spc,other__12,other,labelled,other__12:3,3,stream,0,0,26.0,
spc,other__12,other,labelled,other__12:4,4,stream,0,0,68.0,
spc,other__12,other,labelled,other__12:5,5,stream,0,0,82.0,
spc,other__12,other,labelled,other__12:6,6,stream,0,0,108.0,
spc,other__12,other,labelled,other__12:7,7,stream,0,0,96.0,
spc,other__12,other,labelled,other__12:8,8,stream,0,0,97.0,
spc,other__12,other,labelled,other__12:9,9,stream,0,0,109.0,
spc,other__12,other,labelled,other__12:10,10,stream,1,1,114.0,
spc,other__12,other,labelled,other__12:11,11,stream,1,1,136.0,
spc,other__12,other,labelled,other__12:12,12,stream,1,1,130.0,
spc,other__12,other,labelled,other__12:13,13,stream,1,1,124.0,
spc,other__12,other,labelled,other__12:14,14,stream,1,1,119.0,
spc,other__12,other,labelled,other__12:15,15,stream,1,1,132.0,
spc,other__12,other,labelled,other__12:16,16,stream,1,1,143.0,
spc,other__12,other,labelled,other__12:17,17,stream,1,0,133.0,
spc,other__12,other,labelled,other__12:18,18,stream,0,0,129.0,
spc,other__12,other,labelled,other__12:19,19,stream,0,0,138.0,
spc,other__12,other,labelled,other__12:20,20,stream,0,0,8.0,
spc,other__13,other,labelled,other__13:0,0,baseline,0,0,8.0,
spc,other__13,other,labelled,other__13:1,1,baseline,0,0,9.0,
spc,other__13,other,labelled,other__13:2,2,baseline,0,0,6.0,
spc,other__13,other,labelled,other__13:3,3,stream,0,0,8.0,
spc,other__13,other,labelled,other__13:4,4,stream,0,0,135.0,
spc,other__13,other,labelled,other__13:5,5,stream,0,0,169.0,
spc,other__13,other,labelled,other__13:6,6,stream,0,0,194.0,
spc,other__13,other,labelled,other__13:7,7,stream,0,0,198.0,
spc,other__13,other,labelled,other__13:8,8,stream,0,0,199.0,
spc,other__13,other,labelled,other__13:9,9,stream,1,0,196.0,
spc,other__13,other,labelled,other__13:10,10,stream,1,1,45.0,
spc,other__13,other,labelled,other__13:11,11,stream,1,1,189.0,
spc,other__13,other,labelled,other__13:12,12,stream,1,1,191.0,
spc,other__13,other,labelled,other__13:13,13,stream,1,1,186.0,
spc,other__13,other,labelled,other__13:14,14,stream,1,1,191.0,
spc,other__13,other,labelled,other__13:15,15,stream,1,1,20.0,
spc,other__13,other,labelled,other__13:16,16,stream,0,0,183.0,
spc,other__13,other,labelled,other__13:17,17,stream,0,0,185.0,
spc,other__13,other,labelled,other__13:18,18,stream,0,0,155.0,
spc,other__14,other,labelled,other__14:0,0,baseline,0,0,11.0,
spc,other__14,other,labelled,other__14:1,1,baseline,0,0,11.0,
spc,other__14,other,labelled,other__14:2,2,baseline,0,0,14.0,
spc,other__14,other,labelled,other__14:3,3,stream,0,0,11.0,
spc,other__14,other,labelled,other__14:4,4,stream,0,0,38.0,
spc,other__14,other,labelled,other__14:5,5,stream,0,0,26.0,
spc,other__14,other,labelled,other__14:6,6,stream,0,0,57.0,
spc,other__14,other,labelled,other__14:7,7,stream,0,0,41.0,
spc,other__14,other,labelled,other__14:8,8,stream,0,0,28.0,
spc,other__14,other,labelled,other__14:9,9,stream,0,0,38.0,
spc,other__14,other,labelled,other__14:10,10,stream,1,1,139.0,
spc,other__14,other,labelled,other__14:11,11,stream,1,1,136.0,
spc,other__14,other,labelled,other__14:12,12,stream,1,1,131.0,
spc,other__14,other,labelled,other__14:13,13,stream,1,1,129.0,
spc,other__14,other,labelled,other__14:14,14,stream,1,1,133.0,
spc,other__14,other,labelled,other__14:15,15,stream,1,0,133.0,
spc,other__2,other,labelled,other__2:0,0,baseline,0,0,29.0,
spc,other__2,other,labelled,other__2:1,1,baseline,0,0,31.0,
spc,other__2,other,labelled,other__2:2,2,baseline,0,0,,Accelerometer1RMS: no rows in window; Accelerometer2RMS: no rows in window; Current: no rows in window; Temperature: no rows in window; Thermocouple: no rows in window; Voltage: no rows in window; Volume Flow RateRMS: no rows in window
spc,other__2,other,labelled,other__2:3,3,stream,0,0,,Accelerometer1RMS: no rows in window; Accelerometer2RMS: no rows in window; Current: no rows in window; Temperature: no rows in window; Thermocouple: no rows in window; Voltage: no rows in window; Volume Flow RateRMS: no rows in window
spc,other__2,other,labelled,other__2:4,4,stream,0,0,,Accelerometer1RMS: no rows in window; Accelerometer2RMS: no rows in window; Current: no rows in window; Temperature: no rows in window; Thermocouple: no rows in window; Voltage: no rows in window; Volume Flow RateRMS: no rows in window
spc,other__2,other,labelled,other__2:5,5,stream,1,1,12.0,
spc,other__2,other,labelled,other__2:6,6,stream,1,1,186.0,
spc,other__2,other,labelled,other__2:7,7,stream,1,1,173.0,
spc,other__2,other,labelled,other__2:8,8,stream,1,1,173.0,
spc,other__2,other,labelled,other__2:9,9,stream,1,1,120.0,
spc,other__2,other,labelled,other__2:10,10,stream,1,1,91.0,
spc,other__2,other,labelled,other__2:11,11,stream,1,1,150.0,
spc,other__2,other,labelled,other__2:12,12,stream,1,1,121.0,
spc,other__2,other,labelled,other__2:13,13,stream,0,0,108.0,
spc,other__2,other,labelled,other__2:14,14,stream,0,0,91.0,
spc,other__2,other,labelled,other__2:15,15,stream,0,0,117.0,
spc,other__2,other,labelled,other__2:16,16,stream,0,0,178.0,
spc,other__2,other,labelled,other__2:17,17,stream,0,0,128.0,
spc,other__3,other,labelled,other__3:0,0,baseline,0,0,14.0,
spc,other__3,other,labelled,other__3:1,1,baseline,0,0,31.0,
spc,other__3,other,labelled,other__3:2,2,baseline,0,0,21.0,
spc,other__3,other,labelled,other__3:3,3,stream,0,0,25.0,
spc,other__3,other,labelled,other__3:4,4,stream,0,0,40.0,
spc,other__3,other,labelled,other__3:5,5,stream,0,0,65.0,
spc,other__3,other,labelled,other__3:6,6,stream,0,0,50.0,
spc,other__3,other,labelled,other__3:7,7,stream,0,0,42.0,
spc,other__3,other,labelled,other__3:8,8,stream,0,0,37.0,
spc,other__3,other,labelled,other__3:9,9,stream,1,0,30.0,
spc,other__3,other,labelled,other__3:10,10,stream,1,1,55.0,
spc,other__3,other,labelled,other__3:11,11,stream,1,1,65.0,
spc,other__3,other,labelled,other__3:12,12,stream,1,1,61.0,
spc,other__3,other,labelled,other__3:13,13,stream,1,1,100.0,
spc,other__3,other,labelled,other__3:14,14,stream,1,1,63.0,
spc,other__3,other,labelled,other__3:15,15,stream,1,1,115.0,
spc,other__3,other,labelled,other__3:16,16,stream,1,1,123.0,
spc,other__3,other,labelled,other__3:17,17,stream,0,0,87.0,
spc,other__3,other,labelled,other__3:18,18,stream,0,0,94.0,
spc,other__3,other,labelled,other__3:19,19,stream,0,0,79.0,
spc,other__4,other,labelled,other__4:0,0,baseline,0,0,7.0,
spc,other__4,other,labelled,other__4:1,1,baseline,0,0,4.0,
spc,other__4,other,labelled,other__4:2,2,baseline,0,0,3.0,
spc,other__4,other,labelled,other__4:3,3,stream,0,0,6.0,
spc,other__4,other,labelled,other__4:4,4,stream,0,0,11.0,
spc,other__4,other,labelled,other__4:5,5,stream,0,0,38.0,
spc,other__4,other,labelled,other__4:6,6,stream,0,0,25.0,
spc,other__4,other,labelled,other__4:7,7,stream,0,0,3.0,
spc,other__4,other,labelled,other__4:8,8,stream,0,0,11.0,
spc,other__4,other,labelled,other__4:9,9,stream,0,0,39.0,
spc,other__4,other,labelled,other__4:10,10,stream,0,0,61.0,
spc,other__4,other,labelled,other__4:11,11,stream,0,0,66.0,
spc,other__4,other,labelled,other__4:12,12,stream,0,0,15.0,
spc,other__4,other,labelled,other__4:13,13,stream,0,0,6.0,
spc,other__4,other,labelled,other__4:14,14,stream,1,1,30.0,
spc,other__4,other,labelled,other__4:15,15,stream,1,1,108.0,
spc,other__4,other,labelled,other__4:16,16,stream,1,1,73.0,
spc,other__4,other,labelled,other__4:17,17,stream,1,1,19.0,
spc,other__4,other,labelled,other__4:18,18,stream,1,1,11.0,
spc,other__4,other,labelled,other__4:19,19,stream,1,1,65.0,
spc,other__4,other,labelled,other__4:20,20,stream,1,1,108.0,
spc,other__5,other,labelled,other__5:0,0,baseline,0,0,15.0,
spc,other__5,other,labelled,other__5:1,1,baseline,0,0,17.0,
spc,other__5,other,labelled,other__5:2,2,baseline,0,0,21.0,
spc,other__5,other,labelled,other__5:3,3,stream,0,0,63.0,
spc,other__5,other,labelled,other__5:4,4,stream,0,0,59.0,
spc,other__5,other,labelled,other__5:5,5,stream,0,0,79.0,
spc,other__5,other,labelled,other__5:6,6,stream,0,0,106.0,
spc,other__5,other,labelled,other__5:7,7,stream,0,0,115.0,
spc,other__5,other,labelled,other__5:8,8,stream,0,0,60.0,
spc,other__5,other,labelled,other__5:9,9,stream,0,0,92.0,
spc,other__5,other,labelled,other__5:10,10,stream,1,1,182.0,
spc,other__5,other,labelled,other__5:11,11,stream,1,1,174.0,
spc,other__5,other,labelled,other__5:12,12,stream,1,1,189.0,
spc,other__5,other,labelled,other__5:13,13,stream,1,1,184.0,
spc,other__5,other,labelled,other__5:14,14,stream,1,1,189.0,
spc,other__5,other,labelled,other__5:15,15,stream,1,1,191.0,
spc,other__5,other,labelled,other__5:16,16,stream,1,1,200.0,
spc,other__5,other,labelled,other__5:17,17,stream,1,0,153.0,
spc,other__5,other,labelled,other__5:18,18,stream,0,0,147.0,
spc,other__5,other,labelled,other__5:19,19,stream,0,0,180.0,
spc,other__5,other,labelled,other__5:20,20,stream,0,0,26.0,
spc,other__6,other,labelled,other__6:0,0,baseline,0,0,9.0,
spc,other__6,other,labelled,other__6:1,1,baseline,0,0,7.0,
spc,other__6,other,labelled,other__6:2,2,baseline,0,0,7.0,
spc,other__6,other,labelled,other__6:3,3,stream,0,0,7.0,
spc,other__6,other,labelled,other__6:4,4,stream,0,0,6.0,
spc,other__6,other,labelled,other__6:5,5,stream,0,0,4.0,
spc,other__6,other,labelled,other__6:6,6,stream,0,0,10.0,
spc,other__6,other,labelled,other__6:7,7,stream,0,0,15.0,
spc,other__6,other,labelled,other__6:8,8,stream,0,0,12.0,
spc,other__6,other,labelled,other__6:9,9,stream,0,0,14.0,
spc,other__6,other,labelled,other__6:10,10,stream,1,1,150.0,
spc,other__6,other,labelled,other__6:11,11,stream,1,1,135.0,
spc,other__6,other,labelled,other__6:12,12,stream,1,1,126.0,
spc,other__6,other,labelled,other__6:13,13,stream,1,1,140.0,
spc,other__6,other,labelled,other__6:14,14,stream,1,1,130.0,
spc,other__6,other,labelled,other__6:15,15,stream,1,1,128.0,
spc,other__6,other,labelled,other__6:16,16,stream,1,1,179.0,
spc,other__6,other,labelled,other__6:17,17,stream,1,0,47.0,
spc,other__6,other,labelled,other__6:18,18,stream,0,0,80.0,
spc,other__6,other,labelled,other__6:19,19,stream,0,0,87.0,
spc,other__6,other,labelled,other__6:20,20,stream,0,0,2.0,
spc,other__7,other,labelled,other__7:0,0,baseline,0,0,8.0,
spc,other__7,other,labelled,other__7:1,1,baseline,0,0,9.0,
spc,other__7,other,labelled,other__7:2,2,baseline,0,0,17.0,
spc,other__7,other,labelled,other__7:3,3,stream,0,0,68.0,
spc,other__7,other,labelled,other__7:4,4,stream,0,0,68.0,
spc,other__7,other,labelled,other__7:5,5,stream,0,0,34.0,
spc,other__7,other,labelled,other__7:6,6,stream,0,0,52.0,
spc,other__7,other,labelled,other__7:7,7,stream,0,0,61.0,
spc,other__7,other,labelled,other__7:8,8,stream,0,0,11.0,
spc,other__7,other,labelled,other__7:9,9,stream,0,0,18.0,
spc,other__7,other,labelled,other__7:10,10,stream,1,1,128.0,
spc,other__7,other,labelled,other__7:11,11,stream,1,1,179.0,
spc,other__7,other,labelled,other__7:12,12,stream,1,1,204.0,
spc,other__7,other,labelled,other__7:13,13,stream,1,1,216.0,
spc,other__7,other,labelled,other__7:14,14,stream,1,1,223.0,
spc,other__7,other,labelled,other__7:15,15,stream,1,1,207.0,
