tool,design,split,fold,window_key,score
regime,"pooled-cross-well, own-history windows",well,0,983,0.72119
regime,"pooled-cross-well, own-history windows",well,0,987,0.750769
regime,"pooled-cross-well, own-history windows",well,0,991,0.767563
regime,"pooled-cross-well, own-history windows",well,0,995,0.781622
regime,"pooled-cross-well, own-history windows",well,0,999,0.736223
regime,"pooled-cross-well, own-history windows",well,0,1003,0.705313
regime,"pooled-cross-well, own-history windows",well,0,1007,0.731881
regime,"pooled-cross-well, own-history windows",well,0,1011,0.749158
regime,"pooled-cross-well, own-history windows",well,0,1015,0.766994
regime,"pooled-cross-well, own-history windows",well,0,1019,0.761522
regime,"pooled-cross-well, own-history windows",well,0,1023,0.701804
regime,"pooled-cross-well, own-history windows",well,0,1027,0.750731
regime,"pooled-cross-well, own-history windows",well,0,1031,0.75177
regime,"pooled-cross-well, own-history windows",well,0,1035,0.759281
regime,"pooled-cross-well, own-history windows",well,0,1039,0.720579
regime,"pooled-cross-well, own-history windows",well,0,1046,0.72119
regime,"pooled-cross-well, own-history windows",well,0,1050,0.747124
regime,"pooled-cross-well, own-history windows",well,0,1054,0.789554
regime,"pooled-cross-well, own-history windows",well,0,1058,0.805667
regime,"pooled-cross-well, own-history windows",well,0,1062,0.685225
regime,"pooled-cross-well, own-history windows",well,0,1066,0.685303
regime,"pooled-cross-well, own-history windows",well,0,1070,0.694997
regime,"pooled-cross-well, own-history windows",well,0,1074,0.739224
regime,"pooled-cross-well, own-history windows",well,0,1078,0.762374
regime,"pooled-cross-well, own-history windows",well,0,1082,0.785597
regime,"pooled-cross-well, own-history windows",well,0,1086,0.814936
regime,"pooled-cross-well, own-history windows",well,0,1090,0.697461
regime,"pooled-cross-well, own-history windows",well,0,1094,0.703156
regime,"pooled-cross-well, own-history windows",well,0,1104,0.745743
regime,"pooled-cross-well, own-history windows",well,0,1108,0.770139
regime,"pooled-cross-well, own-history windows",well,0,1112,0.760598
regime,"pooled-cross-well, own-history windows",well,0,1116,0.774231
regime,"pooled-cross-well, own-history windows",well,0,1120,0.720238
regime,"pooled-cross-well, own-history windows",well,0,1124,0.674874
regime,"pooled-cross-well, own-history windows",well,0,1128,0.72292
regime,"pooled-cross-well, own-history windows",well,0,1132,0.716037
regime,"pooled-cross-well, own-history windows",well,0,1136,0.718613
regime,"pooled-cross-well, own-history windows",well,0,1140,0.744685
regime,"pooled-cross-well, own-history windows",well,0,1144,0.703156
regime,"pooled-cross-well, own-history windows",well,0,1148,0.726342
regime,"pooled-cross-well, own-history windows",well,0,1152,0.762235
regime,"pooled-cross-well, own-history windows",well,0,1156,0.789955
regime,"pooled-cross-well, own-history windows",well,0,1160,0.73217
regime,"pooled-cross-well, own-history windows",well,0,1164,0.757162
regime,"pooled-cross-well, own-history windows",well,0,1168,0.723766
regime,"pooled-cross-well, own-history windows",well,0,1172,0.697746
regime,"pooled-cross-well, own-history windows",well,0,1176,0.746953
regime,"pooled-cross-well, own-history windows",well,0,1180,0.723763
regime,"pooled-cross-well, own-history windows",well,0,1184,0.736017
regime,"pooled-cross-well, own-history windows",well,0,1188,0.751366
regime,"pooled-cross-well, own-history windows",well,0,1192,0.705732
regime,"pooled-cross-well, own-history windows",well,0,1196,0.739874
regime,"pooled-cross-well, own-history windows",well,0,1200,0.7418
regime,"pooled-cross-well, own-history windows",well,0,1204,0.685122
regime,"pooled-cross-well, own-history windows",well,0,1208,0.680322
regime,"pooled-cross-well, own-history windows",well,0,1212,0.700579
regime,"pooled-cross-well, own-history windows",well,0,1216,0.734908
regime,"pooled-cross-well, own-history windows",well,0,1220,0.720807
regime,"pooled-cross-well, own-history windows",well,0,1224,0.764987
regime,"pooled-cross-well, own-history windows",well,0,1228,0.750216
regime,"pooled-cross-well, own-history windows",well,0,1232,0.785458
regime,"pooled-cross-well, own-history windows",well,0,1236,0.77681
regime,"pooled-cross-well, own-history windows",well,0,1240,0.759618
regime,"pooled-cross-well, own-history windows",well,0,1244,0.73201
regime,"pooled-cross-well, own-history windows",well,0,1248,0.705912
regime,"pooled-cross-well, own-history windows",well,0,1252,0.74396
regime,"pooled-cross-well, own-history windows",well,0,1256,0.724611
regime,"pooled-cross-well, own-history windows",well,0,1260,0.755736
regime,"pooled-cross-well, own-history windows",well,0,1264,0.772715
regime,"pooled-cross-well, own-history windows",well,0,1268,0.764748
regime,"pooled-cross-well, own-history windows",well,0,1272,0.733685
regime,"pooled-cross-well, own-history windows",well,0,1276,0.727854
regime,"pooled-cross-well, own-history windows",well,0,1280,0.748457
regime,"pooled-cross-well, own-history windows",well,0,1284,0.783021
regime,"pooled-cross-well, own-history windows",well,0,1288,0.773896
regime,"pooled-cross-well, own-history windows",well,0,1292,0.777868
regime,"pooled-cross-well, own-history windows",well,0,1296,0.734071
regime,"pooled-cross-well, own-history windows",well,0,1300,0.707192
regime,"pooled-cross-well, own-history windows",well,0,1304,0.705967
regime,"pooled-cross-well, own-history windows",well,0,1308,0.735995
regime,"pooled-cross-well, own-history windows",well,0,1312,0.716718
regime,"pooled-cross-well, own-history windows",well,0,1316,0.715793
regime,"pooled-cross-well, own-history windows",well,0,1320,0.726342
regime,"pooled-cross-well, own-history windows",well,0,1324,0.759834
regime,"pooled-cross-well, own-history windows",well,0,1328,0.788173
regime,"pooled-cross-well, own-history windows",well,0,1332,0.763881
regime,"pooled-cross-well, own-history windows",well,0,1336,0.734071
regime,"pooled-cross-well, own-history windows",well,0,1340,0.686682
regime,"pooled-cross-well, own-history windows",well,0,1344,0.723766
regime,"pooled-cross-well, own-history windows",well,0,1348,0.735422
regime,"pooled-cross-well, own-history windows",well,0,1352,0.744065
regime,"pooled-cross-well, own-history windows",well,0,1356,0.728546
regime,"pooled-cross-well, own-history windows",well,0,1360,0.752288
regime,"pooled-cross-well, own-history windows",well,0,1364,0.765997
regime,"pooled-cross-well, own-history windows",well,0,1368,0.782213
regime,"pooled-cross-well, own-history windows",well,0,1372,0.791879
regime,"pooled-cross-well, own-history windows",well,0,1376,0.801055
regime,"pooled-cross-well, own-history windows",well,0,1380,0.683783
regime,"pooled-cross-well, own-history windows",well,0,1384,0.690832
regime,"pooled-cross-well, own-history windows",well,0,1388,0.734469
regime,"pooled-cross-well, own-history windows",well,1,1392,5.13771
regime,"pooled-cross-well, own-history windows",well,1,1396,3.20411
regime,"pooled-cross-well, own-history windows",well,1,1400,3.20317
regime,"pooled-cross-well, own-history windows",well,1,1404,3.19902
regime,"pooled-cross-well, own-history windows",well,1,1408,3.19815
regime,"pooled-cross-well, own-history windows",well,1,1415,2.84863
regime,"pooled-cross-well, own-history windows",well,1,1419,2.8191
regime,"pooled-cross-well, own-history windows",well,1,1423,2.81772
regime,"pooled-cross-well, own-history windows",well,1,1427,2.81965
regime,"pooled-cross-well, own-history windows",well,1,1431,2.81694
regime,"pooled-cross-well, own-history windows",well,1,1435,2.81878
regime,"pooled-cross-well, own-history windows",well,1,1439,2.81553
regime,"pooled-cross-well, own-history windows",well,1,1443,2.82047
regime,"pooled-cross-well, own-history windows",well,1,1447,2.81543
regime,"pooled-cross-well, own-history windows",well,1,1451,2.81682
regime,"pooled-cross-well, own-history windows",well,1,1455,2.78325
regime,"pooled-cross-well, own-history windows",well,1,1459,2.78706
regime,"pooled-cross-well, own-history windows",well,1,1463,2.78439
regime,"pooled-cross-well, own-history windows",well,1,1467,2.78576
regime,"pooled-cross-well, own-history windows",well,1,1471,2.98239
regime,"pooled-cross-well, own-history windows",well,1,1475,2.98251
regime,"pooled-cross-well, own-history windows",well,1,1479,2.98227
regime,"pooled-cross-well, own-history windows",well,1,1483,2.98466
regime,"pooled-cross-well, own-history windows",well,1,1487,2.98404
regime,"pooled-cross-well, own-history windows",well,1,1491,2.9869
regime,"pooled-cross-well, own-history windows",well,1,1495,2.98859
regime,"pooled-cross-well, own-history windows",well,1,1499,2.99176
regime,"pooled-cross-well, own-history windows",well,1,1560,4.56069
regime,"pooled-cross-well, own-history windows",well,1,1564,4.57724
regime,"pooled-cross-well, own-history windows",well,1,1568,4.58297
regime,"pooled-cross-well, own-history windows",well,1,1572,4.55128
regime,"pooled-cross-well, own-history windows",well,1,1576,4.54375
regime,"pooled-cross-well, own-history windows",well,1,1580,4.55528
regime,"pooled-cross-well, own-history windows",well,1,1584,4.53568
regime,"pooled-cross-well, own-history windows",well,1,1588,4.54415
regime,"pooled-cross-well, own-history windows",well,1,1592,4.53775
regime,"pooled-cross-well, own-history windows",well,1,1596,4.54391
regime,"pooled-cross-well, own-history windows",well,1,1600,4.54316
regime,"pooled-cross-well, own-history windows",well,1,1604,4.55571
regime,"pooled-cross-well, own-history windows",well,1,1608,4.5663
regime,"pooled-cross-well, own-history windows",well,1,1612,4.54544
regime,"pooled-cross-well, own-history windows",well,1,1616,4.55171
regime,"pooled-cross-well, own-history windows",well,1,1620,4.5592
regime,"pooled-cross-well, own-history windows",well,1,1624,4.561
regime,"pooled-cross-well, own-history windows",well,1,1628,4.57018
regime,"pooled-cross-well, own-history windows",well,1,1632,4.55019
regime,"pooled-cross-well, own-history windows",well,3,1792,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1796,2.94303
regime,"pooled-cross-well, own-history windows",well,3,1800,2.94286
regime,"pooled-cross-well, own-history windows",well,3,1804,2.94284
regime,"pooled-cross-well, own-history windows",well,3,1808,2.94301
regime,"pooled-cross-well, own-history windows",well,3,1812,2.94289
regime,"pooled-cross-well, own-history windows",well,3,1816,2.94276
regime,"pooled-cross-well, own-history windows",well,3,1820,2.94276
regime,"pooled-cross-well, own-history windows",well,3,1824,2.94276
regime,"pooled-cross-well, own-history windows",well,3,1828,2.94276
regime,"pooled-cross-well, own-history windows",well,3,1832,2.94288
regime,"pooled-cross-well, own-history windows",well,3,1836,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1840,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1844,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1848,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1852,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1856,2.94291
regime,"pooled-cross-well, own-history windows",well,3,1860,2.94276
regime,"pooled-cross-well, own-history windows",well,3,1864,2.94287
regime,"pooled-cross-well, own-history windows",well,3,1868,2.94303
regime,"pooled-cross-well, own-history windows",well,3,1872,2.94286
regime,"pooled-cross-well, own-history windows",well,3,1876,2.94284
regime,"pooled-cross-well, own-history windows",well,3,1880,2.94302
regime,"pooled-cross-well, own-history windows",well,3,1884,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1888,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1892,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1896,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1900,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1904,2.94304
regime,"pooled-cross-well, own-history windows",well,3,1908,2.94268
regime,"pooled-cross-well, own-history windows",well,3,1912,1.69975
regime,"pooled-cross-well, own-history windows",well,3,1916,1.69376
regime,"pooled-cross-well, own-history windows",well,3,1920,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1924,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1928,1.68775
regime,"pooled-cross-well, own-history windows",well,3,1932,1.68673
regime,"pooled-cross-well, own-history windows",well,3,1936,1.68701
regime,"pooled-cross-well, own-history windows",well,3,1940,1.68575
regime,"pooled-cross-well, own-history windows",well,3,1944,1.68688
regime,"pooled-cross-well, own-history windows",well,3,1948,1.68748
regime,"pooled-cross-well, own-history windows",well,3,1952,1.68772
regime,"pooled-cross-well, own-history windows",well,3,1956,1.68811
regime,"pooled-cross-well, own-history windows",well,3,1960,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1964,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1968,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1972,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1976,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1980,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1984,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1988,1.68975
regime,"pooled-cross-well, own-history windows",well,3,1992,2.59697
regime,"pooled-cross-well, own-history windows",well,3,1993,2.59658
regime,"pooled-cross-well, own-history windows",well,3,1994,2.5962
regime,"pooled-cross-well, own-history windows",well,3,1995,2.59581
regime,"pooled-cross-well, own-history windows",well,3,1996,2.59543
regime,"pooled-cross-well, own-history windows",well,3,1997,2.59505
regime,"pooled-cross-well, own-history windows",well,3,1998,2.59466
regime,"pooled-cross-well, own-history windows",well,3,1999,2.59428
regime,"pooled-cross-well, own-history windows",well,3,2000,2.5946
regime,"pooled-cross-well, own-history windows",well,3,2001,2.59526
regime,"pooled-cross-well, own-history windows",well,3,2002,2.59593
regime,"pooled-cross-well, own-history windows",well,3,2003,2.59659
regime,"pooled-cross-well, own-history windows",well,3,2004,2.59726
regime,"pooled-cross-well, own-history windows",well,3,2005,2.59792
regime,"pooled-cross-well, own-history windows",well,3,2006,2.59858
regime,"pooled-cross-well, own-history windows",well,3,2007,2.59925
regime,"pooled-cross-well, own-history windows",well,3,2008,2.59899
regime,"pooled-cross-well, own-history windows",well,3,2009,2.59829
regime,"pooled-cross-well, own-history windows",well,3,2010,2.59759
regime,"pooled-cross-well, own-history windows",well,3,2011,2.59689
regime,"pooled-cross-well, own-history windows",well,3,2012,2.59618
regime,"pooled-cross-well, own-history windows",well,3,2013,2.59548
regime,"pooled-cross-well, own-history windows",well,3,2014,2.59478
regime,"pooled-cross-well, own-history windows",well,3,2018,4.46655
regime,"pooled-cross-well, own-history windows",well,3,2022,4.47054
regime,"pooled-cross-well, own-history windows",well,3,2026,4.4612
regime,"pooled-cross-well, own-history windows",well,3,2030,4.46936
regime,"pooled-cross-well, own-history windows",well,3,2034,4.4618
regime,"pooled-cross-well, own-history windows",well,3,2038,4.45575
regime,"pooled-cross-well, own-history windows",well,3,2042,4.46564
regime,"pooled-cross-well, own-history windows",well,3,2046,4.46866
regime,"pooled-cross-well, own-history windows",well,3,2050,4.46585
regime,"pooled-cross-well, own-history windows",well,3,2054,4.46488
regime,"pooled-cross-well, own-history windows",well,3,2058,4.44919
regime,"pooled-cross-well, own-history windows",well,3,2062,4.45237
regime,"pooled-cross-well, own-history windows",well,3,2066,4.46454
regime,"pooled-cross-well, own-history windows",well,3,2070,4.45724
regime,"pooled-cross-well, own-history windows",well,3,2074,4.45248
regime,"pooled-cross-well, own-history windows",well,3,2078,4.44825
regime,"pooled-cross-well, own-history windows",well,3,2082,4.45631
regime,"pooled-cross-well, own-history windows",well,3,2086,4.45802
regime,"pooled-cross-well, own-history windows",well,3,2090,4.45626
regime,"pooled-cross-well, own-history windows",well,3,2094,4.45718
regime,"pooled-cross-well, own-history windows",well,3,2098,4.45802
