bed,record,scoring,position,window_index,label,role,score,refusal
skab,valve1__10,clock,4,4,0,threshold,4.0,
skab,valve1__10,clock,5,5,0,threshold,5.0,
skab,valve1__10,clock,6,6,0,stream,6.0,
skab,valve1__10,clock,7,7,0,stream,7.0,
skab,valve1__10,clock,8,8,0,stream,8.0,
skab,valve1__10,clock,9,9,0,stream,9.0,
skab,valve1__10,clock,10,10,1,stream,10.0,
skab,valve1__10,clock,11,11,1,stream,11.0,
skab,valve1__10,clock,12,12,1,stream,12.0,
skab,valve1__10,clock,13,13,1,stream,13.0,
skab,valve1__10,clock,14,14,1,stream,14.0,
skab,valve1__10,clock,15,15,1,stream,15.0,
skab,valve1__10,clock,16,16,1,stream,16.0,
skab,valve1__10,clock,17,17,0,stream,17.0,
skab,valve1__10,clock,18,18,0,stream,18.0,
skab,valve1__10,clock,19,19,0,stream,19.0,
skab,valve1__10,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
skab,valve1__10,differenced,1,1,0,fit,0.6745,
skab,valve1__10,differenced,2,2,0,fit,0.6745,
skab,valve1__10,differenced,3,3,0,threshold,19.7953,
skab,valve1__10,differenced,4,4,0,threshold,13.4235,
skab,valve1__10,differenced,5,5,0,threshold,9.9764,
skab,valve1__10,differenced,6,6,0,stream,8.6996,
skab,valve1__10,differenced,7,7,0,stream,4.6909,
skab,valve1__10,differenced,8,8,0,stream,11.8982,
skab,valve1__10,differenced,9,9,0,stream,9.2384,
skab,valve1__10,differenced,10,10,1,stream,19.3883,
skab,valve1__10,differenced,11,11,1,stream,67.6232,
skab,valve1__10,differenced,12,12,1,stream,44.1105,
skab,valve1__10,differenced,13,13,1,stream,19.5312,
skab,valve1__10,differenced,14,14,1,stream,22.2162,
skab,valve1__10,differenced,15,15,1,stream,32.384,
skab,valve1__10,differenced,16,16,1,stream,67.613,
skab,valve1__10,differenced,17,17,0,stream,33.0737,
skab,valve1__10,differenced,18,18,0,stream,13.4413,
skab,valve1__10,differenced,19,19,0,stream,19.2798,
skab,valve1__10,rolling,0,0,0,fit,,fewer than 3 windows precede this window
skab,valve1__10,rolling,1,1,0,fit,,fewer than 3 windows precede this window
skab,valve1__10,rolling,2,2,0,fit,,fewer than 3 windows precede this window
skab,valve1__10,rolling,3,3,0,threshold,82.0779,
skab,valve1__10,rolling,4,4,0,threshold,31.7983,
skab,valve1__10,rolling,5,5,0,threshold,7.6796,
skab,valve1__10,rolling,6,6,0,stream,67.7863,
skab,valve1__10,rolling,7,7,0,stream,4.8791,
skab,valve1__10,rolling,8,8,0,stream,1822581799826.656,
skab,valve1__10,rolling,9,9,0,stream,6.8964,
skab,valve1__10,rolling,10,10,1,stream,7.5347,
skab,valve1__10,rolling,11,11,1,stream,31.7261,
skab,valve1__10,rolling,12,12,1,stream,239.5718,
skab,valve1__10,rolling,13,13,1,stream,7.5964,
skab,valve1__10,rolling,14,14,1,stream,4.866,
skab,valve1__10,rolling,15,15,1,stream,11.0724,
skab,valve1__10,rolling,16,16,1,stream,8.6351,
skab,valve1__10,rolling,17,17,0,stream,3.7415,
skab,valve1__10,rolling,18,18,0,stream,40.3123,
skab,valve1__10,rolling,19,19,0,stream,123.0026,
skab,valve1__10,static,0,0,0,fit,7.2701,
skab,valve1__10,static,1,1,0,fit,44.5164,
skab,valve1__10,static,2,2,0,fit,1.193,
skab,valve1__10,static,3,3,0,threshold,82.0779,
skab,valve1__10,static,4,4,0,threshold,32.4727,
skab,valve1__10,static,5,5,0,threshold,44.5164,
skab,valve1__10,static,6,6,0,stream,44.5164,
skab,valve1__10,static,7,7,0,stream,44.5164,
skab,valve1__10,static,8,8,0,stream,44.5164,
skab,valve1__10,static,9,9,0,stream,19.4342,
skab,valve1__10,static,10,10,1,stream,44.5164,
skab,valve1__10,static,11,11,1,stream,4541.1215,
skab,valve1__10,static,12,12,1,stream,4541.1215,
skab,valve1__10,static,13,13,1,stream,4587.6613,
skab,valve1__10,static,14,14,1,stream,4587.6613,
skab,valve1__10,static,15,15,1,stream,6740.8607,
skab,valve1__10,static,16,16,1,stream,2244.2556,
skab,valve1__10,static,17,17,0,stream,44.5164,
skab,valve1__10,static,18,18,0,stream,92.7609,
skab,valve1__10,static,19,19,0,stream,44.5164,
skab,valve1__11,clock,0,0,0,fit,0.0,
skab,valve1__11,clock,1,1,0,fit,1.0,
skab,valve1__11,clock,2,2,0,fit,2.0,
skab,valve1__11,clock,3,3,0,threshold,3.0,
skab,valve1__11,clock,4,4,0,threshold,4.0,
skab,valve1__11,clock,5,5,0,threshold,5.0,
skab,valve1__11,clock,6,6,0,stream,6.0,
skab,valve1__11,clock,7,7,0,stream,7.0,
skab,valve1__11,clock,8,8,0,stream,8.0,
skab,valve1__11,clock,9,9,0,stream,9.0,
skab,valve1__11,clock,10,10,1,stream,10.0,
skab,valve1__11,clock,11,11,1,stream,11.0,
skab,valve1__11,clock,12,12,1,stream,12.0,
skab,valve1__11,clock,13,13,1,stream,13.0,
skab,valve1__11,clock,14,14,1,stream,14.0,
skab,valve1__11,clock,15,15,1,stream,15.0,
skab,valve1__11,clock,16,16,1,stream,16.0,
skab,valve1__11,clock,17,17,1,stream,17.0,
skab,valve1__11,clock,18,18,0,stream,18.0,
skab,valve1__11,clock,19,19,0,stream,19.0,
skab,valve1__11,clock,20,20,0,stream,20.0,
skab,valve1__11,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
skab,valve1__11,differenced,1,1,0,fit,0.6745,
skab,valve1__11,differenced,2,2,0,fit,0.6745,
skab,valve1__11,differenced,3,3,0,threshold,4.6886,
skab,valve1__11,differenced,4,4,0,threshold,7.4722,
skab,valve1__11,differenced,5,5,0,threshold,1.9149,
skab,valve1__11,differenced,6,6,0,stream,2.3659,
skab,valve1__11,differenced,7,7,0,stream,5.7149,
skab,valve1__11,differenced,8,8,0,stream,6.1935,
skab,valve1__11,differenced,9,9,0,stream,2.2058,
skab,valve1__11,differenced,10,10,1,stream,2.2752,
skab,valve1__11,differenced,11,11,1,stream,2.3486,
skab,valve1__11,differenced,12,12,1,stream,1.3756,
skab,valve1__11,differenced,13,13,1,stream,3.7943,
skab,valve1__11,differenced,14,14,1,stream,1.5382,
skab,valve1__11,differenced,15,15,1,stream,1.8772,
skab,valve1__11,differenced,16,16,1,stream,0.9951,
skab,valve1__11,differenced,17,17,1,stream,1.454,
skab,valve1__11,differenced,18,18,0,stream,1.6817,
skab,valve1__11,differenced,19,19,0,stream,1.1984,
skab,valve1__11,differenced,20,20,0,stream,3.769,
skab,valve1__11,rolling,0,0,0,fit,,fewer than 3 windows precede this window
skab,valve1__11,rolling,1,1,0,fit,,fewer than 3 windows precede this window
skab,valve1__11,rolling,2,2,0,fit,,fewer than 3 windows precede this window
skab,valve1__11,rolling,3,3,0,threshold,7.805,
skab,valve1__11,rolling,4,4,0,threshold,22.6322,
skab,valve1__11,rolling,5,5,0,threshold,14.7229,
skab,valve1__11,rolling,6,6,0,stream,14.7439,
skab,valve1__11,rolling,7,7,0,stream,1339.2255,
skab,valve1__11,rolling,8,8,0,stream,41.1921,
skab,valve1__11,rolling,9,9,0,stream,5.7115,
skab,valve1__11,rolling,10,10,1,stream,4.1219,
skab,valve1__11,rolling,11,11,1,stream,4.8649,
skab,valve1__11,rolling,12,12,1,stream,8.6068,
skab,valve1__11,rolling,13,13,1,stream,8.6375,
skab,valve1__11,rolling,14,14,1,stream,6.6189,
skab,valve1__11,rolling,15,15,1,stream,8.7066,
skab,valve1__11,rolling,16,16,1,stream,9.0928,
skab,valve1__11,rolling,17,17,1,stream,141.1097,
skab,valve1__11,rolling,18,18,0,stream,282.814,
skab,valve1__11,rolling,19,19,0,stream,40.4694,
skab,valve1__11,rolling,20,20,0,stream,30.1872,
skab,valve1__11,static,0,0,0,fit,3.7508,
skab,valve1__11,static,1,1,0,fit,1.1888,
skab,valve1__11,static,2,2,0,fit,1.3965,
skab,valve1__11,static,3,3,0,threshold,7.805,
skab,valve1__11,static,4,4,0,threshold,22.6322,
skab,valve1__11,static,5,5,0,threshold,21.087,
skab,valve1__11,static,6,6,0,stream,13.4792,
skab,valve1__11,static,7,7,0,stream,16.9294,
skab,valve1__11,static,8,8,0,stream,9.2013,
skab,valve1__11,static,9,9,0,stream,4.0827,
skab,valve1__11,static,10,10,1,stream,3.5411,
skab,valve1__11,static,11,11,1,stream,4.1291,
skab,valve1__11,static,12,12,1,stream,5.0342,
skab,valve1__11,static,13,13,1,stream,11.1146,
skab,valve1__11,static,14,14,1,stream,10.0275,
skab,valve1__11,static,15,15,1,stream,3.9986,
skab,valve1__11,static,16,16,1,stream,2.5616,
skab,valve1__11,static,17,17,1,stream,4.7499,
skab,valve1__11,static,18,18,0,stream,3.8759,
skab,valve1__11,static,19,19,0,stream,3.6883,
skab,valve1__11,static,20,20,0,stream,11.5174,
skab,valve1__12,clock,0,0,0,fit,0.0,
skab,valve1__12,clock,1,1,0,fit,1.0,
skab,valve1__12,clock,2,2,0,fit,2.0,
skab,valve1__12,clock,3,3,0,threshold,3.0,
skab,valve1__12,clock,4,4,0,threshold,4.0,
skab,valve1__12,clock,5,5,0,threshold,5.0,
skab,valve1__12,clock,6,6,0,stream,6.0,
skab,valve1__12,clock,7,7,0,stream,7.0,
skab,valve1__12,clock,8,8,0,stream,8.0,
skab,valve1__12,clock,9,9,0,stream,9.0,
skab,valve1__12,clock,10,10,1,stream,10.0,
skab,valve1__12,clock,11,11,1,stream,11.0,
skab,valve1__12,clock,12,12,1,stream,12.0,
skab,valve1__12,clock,13,13,1,stream,13.0,
skab,valve1__12,clock,14,14,1,stream,14.0,
skab,valve1__12,clock,15,15,1,stream,15.0,
skab,valve1__12,clock,16,16,1,stream,16.0,
skab,valve1__12,clock,17,17,1,stream,17.0,
skab,valve1__12,clock,18,18,0,stream,18.0,
skab,valve1__12,clock,19,19,0,stream,19.0,
skab,valve1__12,clock,20,20,0,stream,20.0,
skab,valve1__12,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
skab,valve1__12,differenced,1,1,0,fit,0.6745,
skab,valve1__12,differenced,2,2,0,fit,0.6745,
skab,valve1__12,differenced,3,3,0,threshold,1.3775,
skab,valve1__12,differenced,4,4,0,threshold,112.1903,
skab,valve1__12,differenced,5,5,0,threshold,2.5071,
skab,valve1__12,differenced,6,6,0,stream,0.9849,
skab,valve1__12,differenced,7,7,0,stream,4.9865,
skab,valve1__12,differenced,8,8,0,stream,6.8976,
skab,valve1__12,differenced,9,9,0,stream,3.7073,
skab,valve1__12,differenced,10,10,1,stream,13490.4897,
skab,valve1__12,differenced,11,11,1,stream,113.0896,
skab,valve1__12,differenced,12,12,1,stream,2.832,
skab,valve1__12,differenced,13,13,1,stream,3.5803,
skab,valve1__12,differenced,14,14,1,stream,112.64,
skab,valve1__12,differenced,15,15,1,stream,0.9704,
skab,valve1__12,differenced,16,16,1,stream,1.7523,
skab,valve1__12,differenced,17,17,1,stream,13489.1407,
skab,valve1__12,differenced,18,18,0,stream,1.7602,
skab,valve1__12,differenced,19,19,0,stream,0.6836,
skab,valve1__12,differenced,20,20,0,stream,10.7614,
skab,valve1__12,rolling,0,0,0,fit,,fewer than 3 windows precede this window
skab,valve1__12,rolling,1,1,0,fit,,fewer than 3 windows precede this window
skab,valve1__12,rolling,2,2,0,fit,,fewer than 3 windows precede this window
skab,valve1__12,rolling,3,3,0,threshold,19.469,
skab,valve1__12,rolling,4,4,0,threshold,15.686,
skab,valve1__12,rolling,5,5,0,threshold,5.7532,
skab,valve1__12,rolling,6,6,0,stream,8.7554,
skab,valve1__12,rolling,7,7,0,stream,23.8532,
skab,valve1__12,rolling,8,8,0,stream,15.7381,
skab,valve1__12,rolling,9,9,0,stream,4.6724,
skab,valve1__12,rolling,10,10,1,stream,76.6175,
skab,valve1__12,rolling,11,11,1,stream,156.8912,
skab,valve1__12,rolling,12,12,1,stream,6.9697,
skab,valve1__12,rolling,13,13,1,stream,7.9164,
skab,valve1__12,rolling,14,14,1,stream,18.3049,
skab,valve1__12,rolling,15,15,1,stream,84.3113,
skab,valve1__12,rolling,16,16,1,stream,8.7122,
skab,valve1__12,rolling,17,17,1,stream,11.4255,
skab,valve1__12,rolling,18,18,0,stream,47.2026,
skab,valve1__12,rolling,19,19,0,stream,6.0437,
skab,valve1__12,rolling,20,20,0,stream,40.3971,
skab,valve1__12,static,0,0,0,fit,34.7156,
skab,valve1__12,static,1,1,0,fit,6.5158,
skab,valve1__12,static,2,2,0,fit,1.88,
skab,valve1__12,static,3,3,0,threshold,19.469,
skab,valve1__12,static,4,4,0,threshold,15.686,
skab,valve1__12,static,5,5,0,threshold,33.9836,
skab,valve1__12,static,6,6,0,stream,5.3538,
skab,valve1__12,static,7,7,0,stream,9.035,
skab,valve1__12,static,8,8,0,stream,47.6105,
skab,valve1__12,static,9,9,0,stream,33.4785,
skab,valve1__12,static,10,10,1,stream,32.1046,
skab,valve1__12,static,11,11,1,stream,57.1847,
skab,valve1__12,static,12,12,1,stream,31.4157,
skab,valve1__12,static,13,13,1,stream,32.411,
skab,valve1__12,static,14,14,1,stream,13.129,
skab,valve1__12,static,15,15,1,stream,13.9866,
skab,valve1__12,static,16,16,1,stream,43.4757,
skab,valve1__12,static,17,17,1,stream,10.9674,
skab,valve1__12,static,18,18,0,stream,18.7326,
skab,valve1__12,static,19,19,0,stream,13.9522,
skab,valve1__12,static,20,20,0,stream,26.4964,
skab,valve1__13,clock,0,0,0,fit,0.0,
skab,valve1__13,clock,1,1,0,fit,1.0,
skab,valve1__13,clock,2,2,0,fit,2.0,
skab,valve1__13,clock,3,3,0,threshold,3.0,
skab,valve1__13,clock,4,4,0,threshold,4.0,
skab,valve1__13,clock,5,5,0,threshold,5.0,
skab,valve1__13,clock,6,6,0,stream,6.0,
skab,valve1__13,clock,7,7,0,stream,7.0,
skab,valve1__13,clock,8,8,0,stream,8.0,
skab,valve1__13,clock,9,9,0,stream,9.0,
skab,valve1__13,clock,10,10,1,stream,10.0,
skab,valve1__13,clock,11,11,1,stream,11.0,
skab,valve1__13,clock,12,12,1,stream,12.0,
skab,valve1__13,clock,13,13,1,stream,13.0,
skab,valve1__13,clock,14,14,1,stream,14.0,
skab,valve1__13,clock,15,15,1,stream,15.0,
skab,valve1__13,clock,16,16,1,stream,16.0,
skab,valve1__13,clock,17,17,0,stream,17.0,
skab,valve1__13,clock,18,18,0,stream,18.0,
skab,valve1__13,clock,19,19,0,stream,19.0,
skab,valve1__13,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
skab,valve1__13,differenced,1,1,0,fit,0.6745,
skab,valve1__13,differenced,2,2,0,fit,0.6745,
skab,valve1__13,differenced,3,3,0,threshold,4.2008,
skab,valve1__13,differenced,4,4,0,threshold,4.2008,
skab,valve1__13,differenced,5,5,0,threshold,6.2124,
skab,valve1__13,differenced,6,6,0,stream,2.5478,
skab,valve1__13,differenced,7,7,0,stream,48.2714,
skab,valve1__13,differenced,8,8,0,stream,2.3075,
skab,valve1__13,differenced,9,9,0,stream,46.9073,
skab,valve1__13,differenced,10,10,1,stream,49.6506,
skab,valve1__13,differenced,11,11,1,stream,354.4399,
skab,valve1__13,differenced,12,12,1,stream,3.4488,
skab,valve1__13,differenced,13,13,1,stream,7.8927,
skab,valve1__13,differenced,14,14,1,stream,2.5934,
skab,valve1__13,differenced,15,15,1,stream,6.2834,
skab,valve1__13,differenced,16,16,1,stream,403.3555,
skab,valve1__13,differenced,17,17,0,stream,2.5205,
skab,valve1__13,differenced,18,18,0,stream,5.6518,
skab,valve1__13,differenced,19,19,0,stream,1.1928,
skab,valve1__13,rolling,0,0,0,fit,,fewer than 3 windows precede this window
skab,valve1__13,rolling,1,1,0,fit,,fewer than 3 windows precede this window
skab,valve1__13,rolling,2,2,0,fit,,fewer than 3 windows precede this window
skab,valve1__13,rolling,3,3,0,threshold,9.5222,
skab,valve1__13,rolling,4,4,0,threshold,5.178,
skab,valve1__13,rolling,5,5,0,threshold,6.2678,
skab,valve1__13,rolling,6,6,0,stream,2.0645,
skab,valve1__13,rolling,7,7,0,stream,57.1069,
skab,valve1__13,rolling,8,8,0,stream,52.96,
skab,valve1__13,rolling,9,9,0,stream,69.6953,
skab,valve1__13,rolling,10,10,1,stream,169.9717,
skab,valve1__13,rolling,11,11,1,stream,136.9216,
skab,valve1__13,rolling,12,12,1,stream,22.0129,
skab,valve1__13,rolling,13,13,1,stream,2.7909,
skab,valve1__13,rolling,14,14,1,stream,4.7776,
skab,valve1__13,rolling,15,15,1,stream,4.0335,
skab,valve1__13,rolling,16,16,1,stream,28.6659,
skab,valve1__13,rolling,17,17,0,stream,198.3645,
skab,valve1__13,rolling,18,18,0,stream,7.7997,
skab,valve1__13,rolling,19,19,0,stream,7.7644,
skab,valve1__13,static,0,0,0,fit,7.9007,
skab,valve1__13,static,1,1,0,fit,1.5838,
skab,valve1__13,static,2,2,0,fit,1.8591,
skab,valve1__13,static,3,3,0,threshold,9.5222,
skab,valve1__13,static,4,4,0,threshold,6.7386,
skab,valve1__13,static,5,5,0,threshold,4.3247,
skab,valve1__13,static,6,6,0,stream,6.8006,
skab,valve1__13,static,7,7,0,stream,7.3004,
skab,valve1__13,static,8,8,0,stream,3.51,
skab,valve1__13,static,9,9,0,stream,3.6147,
skab,valve1__13,static,10,10,1,stream,11.625,
skab,valve1__13,static,11,11,1,stream,9.6809,
skab,valve1__13,static,12,12,1,stream,7.5765,
skab,valve1__13,static,13,13,1,stream,16.2275,
skab,valve1__13,static,14,14,1,stream,13.5692,
skab,valve1__13,static,15,15,1,stream,2.5965,
skab,valve1__13,static,16,16,1,stream,3.2534,
skab,valve1__13,static,17,17,0,stream,5.6737,
skab,valve1__13,static,18,18,0,stream,8.1732,
skab,valve1__13,static,19,19,0,stream,4.7611,
skab,valve1__14,clock,0,0,0,fit,0.0,
skab,valve1__14,clock,1,1,0,fit,1.0,
skab,valve1__14,clock,2,2,0,fit,2.0,
skab,valve1__14,clock,3,3,0,threshold,3.0,
skab,valve1__14,clock,4,4,0,threshold,4.0,
skab,valve1__14,clock,5,5,0,threshold,5.0,
skab,valve1__14,clock,6,6,0,stream,6.0,
skab,valve1__14,clock,7,7,0,stream,7.0,
skab,valve1__14,clock,8,8,0,stream,8.0,
skab,valve1__14,clock,9,9,0,stream,9.0,
skab,valve1__14,clock,10,10,1,stream,10.0,
skab,valve1__14,clock,11,11,1,stream,11.0,
skab,valve1__14,clock,12,12,1,stream,12.0,
skab,valve1__14,clock,13,13,1,stream,13.0,
skab,valve1__14,clock,14,14,1,stream,14.0,
skab,valve1__14,clock,15,15,1,stream,15.0,
skab,valve1__14,clock,16,16,1,stream,16.0,
skab,valve1__14,clock,17,17,0,stream,17.0,
skab,valve1__14,clock,18,18,0,stream,18.0,
skab,valve1__14,clock,19,19,0,stream,19.0,
skab,valve1__14,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
skab,valve1__14,differenced,1,1,0,fit,0.6745,
skab,valve1__14,differenced,2,2,0,fit,0.6745,
skab,valve1__14,differenced,3,3,0,threshold,42.8533,
skab,valve1__14,differenced,4,4,0,threshold,2.7153,
skab,valve1__14,differenced,5,5,0,threshold,44.1791,
skab,valve1__14,differenced,6,6,0,stream,4.0422,
skab,valve1__14,differenced,7,7,0,stream,6.1737,
skab,valve1__14,differenced,8,8,0,stream,2.9763,
skab,valve1__14,differenced,9,9,0,stream,3.1932,
skab,valve1__14,differenced,10,10,1,stream,4.1779,
skab,valve1__14,differenced,11,11,1,stream,184.0574,
skab,valve1__14,differenced,12,12,1,stream,3.0746,
skab,valve1__14,differenced,13,13,1,stream,3.7215,
skab,valve1__14,differenced,14,14,1,stream,4.0494,
skab,valve1__14,differenced,15,15,1,stream,10.4735,
skab,valve1__14,differenced,16,16,1,stream,182.7269,
skab,valve1__14,differenced,17,17,0,stream,2.2404,
skab,valve1__14,differenced,18,18,0,stream,2.4008,
skab,valve1__14,differenced,19,19,0,stream,3.6501,
skab,valve1__14,rolling,0,0,0,fit,,fewer than 3 windows precede this window
skab,valve1__14,rolling,1,1,0,fit,,fewer than 3 windows precede this window
skab,valve1__14,rolling,2,2,0,fit,,fewer than 3 windows precede this window
skab,valve1__14,rolling,3,3,0,threshold,4.1078,
skab,valve1__14,rolling,4,4,0,threshold,21.7639,
skab,valve1__14,rolling,5,5,0,threshold,83.1872,
skab,valve1__14,rolling,6,6,0,stream,7.7214,
skab,valve1__14,rolling,7,7,0,stream,18.2652,
skab,valve1__14,rolling,8,8,0,stream,6.6181,
skab,valve1__14,rolling,9,9,0,stream,24.9165,
skab,valve1__14,rolling,10,10,1,stream,101.1736,
skab,valve1__14,rolling,11,11,1,stream,13488.129,
skab,valve1__14,rolling,12,12,1,stream,88.6553,
skab,valve1__14,rolling,13,13,1,stream,3.6856,
skab,valve1__14,rolling,14,14,1,stream,1.2686,
skab,valve1__14,rolling,15,15,1,stream,36.5946,
skab,valve1__14,rolling,16,16,1,stream,61.1192,
skab,valve1__14,rolling,17,17,0,stream,19.5551,
skab,valve1__14,rolling,18,18,0,stream,1.8339,
skab,valve1__14,rolling,19,19,0,stream,33.4073,
skab,valve1__14,static,0,0,0,fit,7.3165,
skab,valve1__14,static,1,1,0,fit,0.6745,
skab,valve1__14,static,2,2,0,fit,3.3543,
skab,valve1__14,static,3,3,0,threshold,4.1078,
skab,valve1__14,static,4,4,0,threshold,3.9162,
skab,valve1__14,static,5,5,0,threshold,5.2475,
skab,valve1__14,static,6,6,0,stream,3.9781,
skab,valve1__14,static,7,7,0,stream,6.2369,
skab,valve1__14,static,8,8,0,stream,3.3901,
skab,valve1__14,static,9,9,0,stream,3.1792,
skab,valve1__14,static,10,10,1,stream,2.7994,
skab,valve1__14,static,11,11,1,stream,5.5179,
skab,valve1__14,static,12,12,1,stream,3.2519,
skab,valve1__14,static,13,13,1,stream,3.5446,
skab,valve1__14,static,14,14,1,stream,2.7437,
skab,valve1__14,static,15,15,1,stream,7.4466,
skab,valve1__14,static,16,16,1,stream,2.9921,
skab,valve1__14,static,17,17,0,stream,2.8117,
skab,valve1__14,static,18,18,0,stream,2.1028,
skab,valve1__14,static,19,19,0,stream,12.0394,
skab,valve1__15,clock,0,0,0,fit,0.0,
skab,valve1__15,clock,1,1,0,fit,1.0,
skab,valve1__15,clock,2,2,0,fit,2.0,
skab,valve1__15,clock,3,3,0,threshold,3.0,
skab,valve1__15,clock,4,4,0,threshold,4.0,
skab,valve1__15,clock,5,5,0,threshold,5.0,
skab,valve1__15,clock,6,6,0,stream,6.0,
skab,valve1__15,clock,7,7,0,stream,7.0,
skab,valve1__15,clock,8,8,0,stream,8.0,
skab,valve1__15,clock,9,9,0,stream,9.0,
skab,valve1__15,clock,10,10,1,stream,10.0,
skab,valve1__15,clock,11,11,1,stream,11.0,
skab,valve1__15,clock,12,12,1,stream,12.0,
skab,valve1__15,clock,13,13,1,stream,13.0,
skab,valve1__15,clock,14,14,1,stream,14.0,
skab,valve1__15,clock,15,15,1,stream,15.0,
skab,valve1__15,clock,16,16,1,stream,16.0,
skab,valve1__15,clock,17,17,1,stream,17.0,
skab,valve1__15,clock,18,18,0,stream,18.0,
skab,valve1__15,clock,19,19,0,stream,19.0,
skab,valve1__15,clock,20,20,0,stream,20.0,
skab,valve1__15,differenced,0,0,0,fit,,no usable variable has a finite minute median in this window
